query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
tr|A0A8I5QJT4|A0A8I5QJT4_HUMAN,7W72_A,9.8e-05,75.21,NaN,NaN,NaN
tr|A0A8I5QJV7|A0A8I5QJV7_HUMAN,4D0U_B,2.2e-18,132.41,110.02,12.43,109.36
tr|A0A8J9BYE6|A0A8J9BYE6_HUMAN,5YBJ_A,1.4e-35,246.63,129.36,22.60,127.52
tr|A0A8Q3WLA7|A0A8Q3WLA7_HUMAN,7KZT_M,5.4e-39,265.5,244.60,21.28,243.66
tr|A0A8V8TLW6|A0A8V8TLW6_HUMAN,7SGL_D,8.6e-166,1262.88,157.73,181.56,128.48
tr|A0A8V8TM95|A0A8V8TM95_HUMAN,5MZV_C,4.7e-24,150.75,101.10,35.49,95.02
tr|A0A8V8TME2|A0A8V8TME2_HUMAN,7C3M_C,8.7e-135,1025.3,201.60,239.83,133.02
tr|A0A8V8TMF8|A0A8V8TMF8_HUMAN,6XJL_A,6.2e-68,502.15,365.96,76.15,353.24
tr|A0A8V8TML7|A0A8V8TML7_HUMAN,7RZ5_A,6e-13,112.19,91.58,11.88,90.84
tr|A0A8V8TQJ9|A0A8V8TQJ9_HUMAN,6DM4_B,7.1,29.06,NaN,NaN,NaN
tr|A0A994J4X0|A0A994J4X0_HUMAN,7DL2_D,1.4,45.4,NaN,NaN,NaN
tr|A0A994J588|A0A994J588_HUMAN,7YXX_A,7.5e-79,651.05,93.39,102.51,79.33
tr|A0A994J5B8|A0A994J5B8_HUMAN,5LHH_B,2.3e-19,197.17,120.05,50.09,111.21
tr|A0A994J743|A0A994J743_HUMAN,5ZX5_D,1.4e-176,1425.7,320.64,376.35,195.89
tr|A0A994J7R7|A0A994J7R7_HUMAN,2D68_B,4.6e-12,94.5,94.50,0.00,94.50
tr|A0A9L9PXZ7|A0A9L9PXZ7_HUMAN,6Z47_G,8.3e-17,198.53,153.24,28.92,150.45
tr|A2ABF0|A2ABF0_HUMAN,1WB9_B,4.8e-44,339.79,312.48,26.36,311.26
tr|A4QPB6|A4QPB6_HUMAN,7A0N_A,110.0,28.25,NaN,NaN,NaN
tr|A5PKY6|A5PKY6_HUMAN,6O1V_A,1.4e-07,90.5,85.03,3.79,84.94
tr|A6NDZ7|A6NDZ7_HUMAN,5EDM_A,3.3e-10,81.62,58.15,16.61,55.96
tr|A6PVS0|A6PVS0_HUMAN,2R5G_A,4.5e-13,88.61,68.22,14.56,66.78
tr|B1APF7|B1APF7_HUMAN,2UZV_A,3.6e-29,172.41,116.07,10.61,115.63
tr|B1AR72|B1AR72_HUMAN,5YQZ_R,7.6e-12,108.05,91.12,9.31,90.63
tr|B4DGA7|B4DGA7_HUMAN,4XZ7_B,2.7e-17,146.01,95.15,29.81,90.93
tr|B4DHY3|B4DHY3_HUMAN,2C3E_A,340.0,21.2,NaN,NaN,NaN
tr|B4DPG6|B4DPG6_HUMAN,4Y23_A,5.7e-14,130.09,96.22,19.86,94.35
tr|B4E3S5|B4E3S5_HUMAN,3Q2U_A,8.1e-18,104.41,80.64,11.18,79.85
tr|B7Z4G6|B7Z4G6_HUMAN,6B3O_C,110.0,33.12,NaN,NaN,NaN
tr|B7Z7G7|B7Z7G7_HUMAN,6XJL_A,1.4e-22,171.43,128.94,17.87,127.65
tr|B7ZBF2|B7ZBF2_HUMAN,3I6U_A,1.6e-17,113.81,80.81,6.49,80.56
tr|B8ZZ54|B8ZZ54_HUMAN,7EKQ_Q,1.6e-08,60.75,55.19,3.78,55.05
tr|C9IYQ7|C9IYQ7_HUMAN,7N9F_U,890.0,22.62,NaN,NaN,NaN
tr|C9J1B7|C9J1B7_HUMAN,6ZNL_Z,5.4e-13,104.1,55.64,20.50,52.70
tr|C9J249|C9J249_HUMAN,4GS4_A,120.0,26.43,NaN,NaN,NaN
tr|C9J266|C9J266_HUMAN,5L1D_C,7.4e-13,163.2,123.59,33.52,118.46
tr|C9J2M4|C9J2M4_HUMAN,6FAD_C,4.8e-124,936.21,122.98,58.04,118.35
tr|C9J3C8|C9J3C8_HUMAN,4P02_B,61.0,26.44,NaN,NaN,NaN
tr|C9J3D9|C9J3D9_HUMAN,4RER_A,1.7,38.22,NaN,NaN,NaN
tr|C9J5G3|C9J5G3_HUMAN,6U6T_B,2.4e-16,104.58,72.52,5.22,72.34
tr|C9J608|C9J608_HUMAN,6BTC_A,5.0,27.94,NaN,NaN,NaN
tr|C9J7L2|C9J7L2_HUMAN,3H32_D,170.0,22.18,NaN,NaN,NaN
tr|C9J7N9|C9J7N9_HUMAN,7DCO_s,19.0,24.36,NaN,NaN,NaN
tr|C9J8L0|C9J8L0_HUMAN,6J4Z_W,250.0,27.25,NaN,NaN,NaN
tr|C9J9W0|C9J9W0_HUMAN,7K4E_A,1.6e-13,102.78,91.68,13.25,90.58
tr|C9JAA7|C9JAA7_HUMAN,6SWY_5,2.2e-17,151.74,63.68,13.98,62.72
tr|C9JAI0|C9JAI0_HUMAN,4E6S_A,1.6e-07,46.24,43.29,1.88,43.25
tr|C9JD74|C9JD74_HUMAN,2PYQ_C,120.0,15.18,NaN,NaN,NaN
tr|C9JD80|C9JD80_HUMAN,4K0V_A,0.0037,48.04,43.29,0.00,43.29
tr|C9JDA2|C9JDA2_HUMAN,2EQE_A,4.6e-10,57.4,53.49,4.59,53.28
tr|C9JEW3|C9JEW3_HUMAN,4L3A_A,7.1e-06,73.67,69.83,3.84,69.72
tr|C9JF15|C9JF15_HUMAN,3THD_D,3.5e-30,196.81,92.82,45.44,83.67
tr|C9JGB6|C9JGB6_HUMAN,1D0N_A,1e-21,158.65,117.07,23.88,114.33
tr|C9JGI9|C9JGI9_HUMAN,5KDO_G,0.023,29.8,NaN,NaN,NaN
tr|C9JIJ5|C9JIJ5_HUMAN,6XU8_CF,2.1e-24,154.33,98.49,39.39,90.52
tr|C9JJ47|C9JJ47_HUMAN,3ML6_C,3.4e-21,155.79,116.81,19.96,115.10
tr|C9JJD0|C9JJD0_HUMAN,6ZNL_Z,7.9e-19,150.67,56.83,19.71,54.84
tr|C9JMI6|C9JMI6_HUMAN,4JVZ_D,7.9,24.95,NaN,NaN,NaN
tr|C9JRQ8|C9JRQ8_HUMAN,7FH1_B,2.2e-182,1472.44,1472.44,0.00,1472.44
tr|C9JSR2|C9JSR2_HUMAN,6PCV_A,0.0013,67.27,50.87,7.88,50.26
tr|C9JTB1|C9JTB1_HUMAN,1PRT_B,60.0,28.1,NaN,NaN,NaN
tr|C9JU14|C9JU14_HUMAN,7LHW_A,4.8e-08,91.89,64.23,5.98,63.95
tr|C9JUZ7|C9JUZ7_HUMAN,6N8S_A,3.8e-10,96.99,90.53,9.14,90.04
tr|C9JW28|C9JW28_HUMAN,7W72_T,260.0,17.84,NaN,NaN,NaN
tr|C9JWQ9|C9JWQ9_HUMAN,1N35_A,300.0,29.18,NaN,NaN,NaN
tr|C9JY48|C9JY48_HUMAN,6J8J_C,7.1e-07,56.78,51.06,4.08,50.90
tr|C9JYQ2|C9JYQ2_HUMAN,5W78_B,12.0,31.74,NaN,NaN,NaN
tr|C9JZ61|C9JZ61_HUMAN,6PW5_D,4.8e-14,141.27,94.15,13.88,93.09
tr|C9JZD8|C9JZD8_HUMAN,1QGR_A,6.4e-05,51.87,NaN,NaN,NaN
tr|C9K0A2|C9K0A2_HUMAN,6ZQE_JJ,0.52,31.92,NaN,NaN,NaN
tr|D3YTF2|D3YTF2_HUMAN,6QNX_C,2e-48,397.17,94.92,50.67,85.54
tr|D6R908|D6R908_HUMAN,7JLG_B,8.8e-19,137.29,136.14,1.63,136.13
tr|D6R915|D6R915_HUMAN,4M8B_R,350.0,18.12,NaN,NaN,NaN
tr|D6R9A4|D6R9A4_HUMAN,2QIY_B,0.00073,34.64,NaN,NaN,NaN
tr|D6R9C0|D6R9C0_HUMAN,6QNX_C,1.1e-09,98.05,56.11,10.56,55.23
tr|D6RAR3|D6RAR3_HUMAN,5XVX_A,110.0,25.78,NaN,NaN,NaN
tr|D6RB75|D6RB75_HUMAN,4XI2_A,1.6e-05,48.01,NaN,NaN,NaN
tr|D6RB82|D6RB82_HUMAN,6BSD_A,5.6e-08,67.57,67.57,0.00,67.57
tr|D6RBA7|D6RBA7_HUMAN,7EWR_C,0.00078,68.91,62.60,0.00,62.60
tr|D6RBL3|D6RBL3_HUMAN,6ZMW_y,470.0,26.49,NaN,NaN,NaN
tr|D6RCP1|D6RCP1_HUMAN,6WMW_B,17.0,24.63,NaN,NaN,NaN
tr|D6RD14|D6RD14_HUMAN,4MQW_Z,5.2,26.6,NaN,NaN,NaN
tr|D6RD89|D6RD89_HUMAN,2VZV_B,20.0,26.98,NaN,NaN,NaN
tr|D6RDK9|D6RDK9_HUMAN,4CHD_A,64.0,25.93,NaN,NaN,NaN
tr|D6RE72|D6RE72_HUMAN,7JRP_J,110.0,17.51,NaN,NaN,NaN
tr|D6REQ0|D6REQ0_HUMAN,7D59_Q,4.3e-12,77.4,77.40,0.00,77.40
tr|D6RER3|D6RER3_HUMAN,7NS4_b,1.4e-09,85.01,85.01,0.00,85.01
tr|D6RG04|D6RG04_HUMAN,7MYZ_D,0.00094,57.97,53.98,0.00,53.98
tr|D6RG23|D6RG23_HUMAN,7LHW_A,2.3e-08,97.02,70.04,7.15,69.67
tr|D6RG33|D6RG33_HUMAN,7JTK_D,180.0,24.47,NaN,NaN,NaN
tr|D6RI97|D6RI97_HUMAN,7VGX_R,3.9e-08,60.17,57.92,2.25,57.88
tr|E3W980|E3W980_HUMAN,5AGA_A,1.3e-58,468.66,131.51,42.10,126.91
tr|E5RFU4|E5RFU4_HUMAN,4B90_A,2.4e-16,128.03,67.91,11.22,67.18
tr|E5RG45|E5RG45_HUMAN,6ELZ_m,0.069,40.83,NaN,NaN,NaN
tr|E5RG64|E5RG64_HUMAN,7KGV_B,3.2,30.2,NaN,NaN,NaN
tr|E5RG65|E5RG65_HUMAN,6BEL_A,0.029,35.09,NaN,NaN,NaN
tr|E5RH17|E5RH17_HUMAN,6Z8J_B,87.0,21.91,NaN,NaN,NaN
tr|E5RH77|E5RH77_HUMAN,7QEP_C4,2.1e-22,134.52,94.11,14.71,93.07
tr|E5RHH6|E5RHH6_HUMAN,5HJM_A,4.4,33.53,NaN,NaN,NaN
tr|E5RHW1|E5RHW1_HUMAN,3LRN_B,210.0,17.81,NaN,NaN,NaN
tr|E5RIH3|E5RIH3_HUMAN,7AQC_R,550.0,22.23,NaN,NaN,NaN
tr|E5RII3|E5RII3_HUMAN,6ZP4_E,9.6e-18,116.8,106.62,9.53,106.19
tr|E5RJH4|E5RJH4_HUMAN,1AUI_A,8.8e-33,219.81,127.74,45.67,119.61
tr|E7EMY4|E7EMY4_HUMAN,3P3Y_A,3.7e-05,47.08,NaN,NaN,NaN
tr|E7ERH1|E7ERH1_HUMAN,7JVX_A,2.7e-51,380.42,282.77,76.20,263.34
tr|E7ES00|E7ES00_HUMAN,7EWR_C,7.6e-12,127.19,92.44,14.12,91.44
tr|E7EUS6|E7EUS6_HUMAN,2YAD_C,3.3e-06,60.76,60.76,0.00,60.76
tr|E7EWR7|E7EWR7_HUMAN,6GML_X,8.1e-05,49.92,NaN,NaN,NaN
tr|E9PAZ4|E9PAZ4_HUMAN,5ZWM_N,2.8,38.98,NaN,NaN,NaN
tr|E9PBK2|E9PBK2_HUMAN,1YA0_B,2.8e-09,77.02,77.02,0.00,77.02
tr|E9PFL9|E9PFL9_HUMAN,1S7A_A,6.4e-23,130.47,105.54,18.78,103.60
tr|E9PGM7|E9PGM7_HUMAN,2KMU_A,1.2,33.12,NaN,NaN,NaN
tr|E9PGU0|E9PGU0_HUMAN,6PTL_A,1.9e-13,97.11,83.70,9.17,83.21
tr|E9PH71|E9PH71_HUMAN,6RO1_B,3e-13,95.62,79.09,16.53,77.35
tr|E9PHZ2|E9PHZ2_HUMAN,6MV2_A,9.5e-10,80.28,58.73,8.37,58.19
tr|E9PIG5|E9PIG5_HUMAN,2WKP_A,1.8e-12,85.6,62.97,6.44,62.65
tr|E9PJ34|E9PJ34_HUMAN,1USY_C,98.0,23.06,NaN,NaN,NaN
tr|E9PKA1|E9PKA1_HUMAN,7DVQ_4,0.00025,52.38,NaN,NaN,NaN
tr|E9PKB6|E9PKB6_HUMAN,6XBW_b,0.00018,46.03,NaN,NaN,NaN
tr|E9PKC3|E9PKC3_HUMAN,6LTH_R,190.0,20.93,NaN,NaN,NaN
tr|E9PKF5|E9PKF5_HUMAN,1SZH_A,24.0,25.16,NaN,NaN,NaN
tr|E9PKJ2|E9PKJ2_HUMAN,2ZVC_A,3.2,27.24,NaN,NaN,NaN
tr|E9PLV3|E9PLV3_HUMAN,6Q0X_D,16.0,34.37,NaN,NaN,NaN
tr|E9PLX2|E9PLX2_HUMAN,6QAJ_B,0.0009,50.7,NaN,NaN,NaN
tr|E9PM47|E9PM47_HUMAN,7VUQ_B,1.9e-14,106.29,90.90,8.78,90.46
tr|E9PMA2|E9PMA2_HUMAN,7CUN_K,3.7e-12,84.81,73.63,10.11,72.90
tr|E9PN11|E9PN11_HUMAN,7LHW_A,7.4e-08,96.6,67.98,6.69,67.65
tr|E9PN50|E9PN50_HUMAN,6FVT_M,4.8e-33,222.58,87.24,23.23,84.64
tr|E9PNX8|E9PNX8_HUMAN,6FPZ_B,0.0023,58.44,NaN,NaN,NaN
tr|E9PNY7|E9PNY7_HUMAN,4C0B_D,2.7,33.88,NaN,NaN,NaN
tr|E9PPB6|E9PPB6_HUMAN,3DO7_A,60.0,21.05,NaN,NaN,NaN
tr|E9PPD8|E9PPD8_HUMAN,7OBR_z,94.0,22.39,NaN,NaN,NaN
tr|E9PPH8|E9PPH8_HUMAN,7TGQ_A,0.03,39.75,NaN,NaN,NaN
tr|E9PQF6|E9PQF6_HUMAN,4L44_A,1e-07,63.63,58.92,3.87,58.79
tr|E9PQK3|E9PQK3_HUMAN,5VYC_Z1,1.5e-08,58.69,52.20,4.67,52.00
tr|E9PRG5|E9PRG5_HUMAN,2QKW_A,130.0,24.78,NaN,NaN,NaN
tr|E9PRL5|E9PRL5_HUMAN,6TQF_A,140.0,23.71,NaN,NaN,NaN
tr|E9PS29|E9PS29_HUMAN,7T7C_H,0.00061,60.64,52.71,0.00,52.71
tr|F2Z2A0|F2Z2A0_HUMAN,6JXR_a,6.6,27.01,NaN,NaN,NaN
tr|F2Z2D4|F2Z2D4_HUMAN,4OLL_A,0.0039,46.61,NaN,NaN,NaN
tr|F2Z2N1|F2Z2N1_HUMAN,4L9I_B,98.0,25.04,NaN,NaN,NaN
tr|F2Z2X3|F2Z2X3_HUMAN,6D0T_A,89.0,22.21,NaN,NaN,NaN
tr|F2Z3N8|F2Z3N8_HUMAN,5J9U_G,0.00019,60.36,NaN,NaN,NaN
tr|F5GWF3|F5GWF3_HUMAN,3KQ4_D,5.8e-07,67.51,61.13,4.44,60.96
tr|F5GXQ5|F5GXQ5_HUMAN,1SQH_A,3.0,31.48,NaN,NaN,NaN
tr|F5GY12|F5GY12_HUMAN,7MJP_A,9.7e-27,179.21,83.47,39.78,76.88
tr|F5GYM3|F5GYM3_HUMAN,4JVH_A,1.3e-45,281.02,192.79,47.51,186.29
tr|F5GZ00|F5GZ00_HUMAN,5NCL_A,1.7e-27,203.38,160.48,11.56,160.07
tr|F5GZ03|F5GZ03_HUMAN,4B2T_a,5.4e-24,171.42,140.88,15.59,139.96
tr|F5H1B2|F5H1B2_HUMAN,7R9G_A,3e-12,114.24,99.18,10.81,98.61
tr|F5H2C9|F5H2C9_HUMAN,7KPU_D,0.008,37.09,NaN,NaN,NaN
tr|F5H2G6|F5H2G6_HUMAN,6HIX_BC,3.3e-24,189.42,138.01,20.12,136.32
tr|F5H3M6|F5H3M6_HUMAN,4D18_G,3.8e-07,58.91,58.91,0.00,58.91
tr|F5H3P1|F5H3P1_HUMAN,2LOW_A,8.6e-07,51.64,51.64,0.00,51.64
tr|F5H3P3|F5H3P3_HUMAN,1DOA_B,1.7e-40,254.75,223.94,36.31,220.60
tr|F5H5C0|F5H5C0_HUMAN,1FCH_B,0.78,34.08,NaN,NaN,NaN
tr|F5H680|F5H680_HUMAN,7BQB_A,37.0,24.39,NaN,NaN,NaN
tr|F5H7J4|F5H7J4_HUMAN,3IZ3_E,72.0,24.25,NaN,NaN,NaN
tr|F6U784|F6U784_HUMAN,3REG_A,8.6e-14,82.79,64.06,6.40,63.74
tr|F8VR84|F8VR84_HUMAN,4ZGJ_A,98.0,26.93,NaN,NaN,NaN
tr|F8VTQ5|F8VTQ5_HUMAN,7DVQ_4,4.9e-15,123.59,63.35,16.16,61.54
tr|F8VVJ1|F8VVJ1_HUMAN,6XYW_Bv,190.0,23.09,NaN,NaN,NaN
tr|F8VVS3|F8VVS3_HUMAN,7AM2_BV,72.0,31.22,NaN,NaN,NaN
tr|F8VYH9|F8VYH9_HUMAN,6Z4X_E,4.3e-26,169.1,135.36,9.26,135.06
tr|F8W0F8|F8W0F8_HUMAN,6JPA_C,6.4e-26,181.12,108.58,38.62,101.79
tr|F8W1G5|F8W1G5_HUMAN,6WM2_T,2.3e-20,124.06,124.06,0.00,124.06
tr|F8W7X8|F8W7X8_HUMAN,7RRO_4,320.0,24.34,NaN,NaN,NaN
tr|F8W8F9|F8W8F9_HUMAN,6XP5_D,73.0,34.99,NaN,NaN,NaN
tr|F8W8W4|F8W8W4_HUMAN,6FJH_B,8.3e-13,105.34,78.65,10.12,77.99
tr|F8WB76|F8WB76_HUMAN,7PTX_A,3.1e-07,82.42,59.66,8.35,59.08
tr|F8WBW1|F8WBW1_HUMAN,5B1Q_B,79.0,29.29,NaN,NaN,NaN
tr|F8WC31|F8WC31_HUMAN,7CCS_A,1.4,30.45,NaN,NaN,NaN
tr|F8WCX4|F8WCX4_HUMAN,2DUR_A,16.0,23.5,NaN,NaN,NaN
tr|F8WDK3|F8WDK3_HUMAN,7PTY_B,100.0,27.61,NaN,NaN,NaN
tr|F8WDR9|F8WDR9_HUMAN,6OA9_G,100.0,24.31,NaN,NaN,NaN
tr|F8WDY8|F8WDY8_HUMAN,2A1S_C,23.0,26.7,NaN,NaN,NaN
tr|F8WEK3|F8WEK3_HUMAN,7D10_A,1.7,35.16,NaN,NaN,NaN
tr|F8WF11|F8WF11_HUMAN,6HIU_B,1.2,29.0,NaN,NaN,NaN
tr|F8WFE7|F8WFE7_HUMAN,7MQA_LY,3.3e-07,59.6,59.60,0.00,59.60
tr|G3V230|G3V230_HUMAN,7NRC_A,33.0,40.01,NaN,NaN,NaN
tr|G3V4A2|G3V4A2_HUMAN,6W9Y_D,3.0,24.78,NaN,NaN,NaN
tr|G3V4U2|G3V4U2_HUMAN,7M2W_B,2.2e-06,55.91,54.12,1.90,54.09
tr|G3V5F5|G3V5F5_HUMAN,2JTN_A,6.2e-08,51.82,47.11,3.46,46.99
tr|G3XAD3|G3XAD3_HUMAN,5KUH_A,2.1e-23,173.94,103.21,24.29,100.33
tr|G8JLN4|G8JLN4_HUMAN,6ZDX_B,1.8e-07,63.11,51.99,4.66,51.79
tr|H0Y2X4|H0Y2X4_HUMAN,3EGA_A,120.0,23.99,NaN,NaN,NaN
tr|H0Y3I3|H0Y3I3_HUMAN,3JC6_E,35.0,28.62,NaN,NaN,NaN
tr|H0Y3T0|H0Y3T0_HUMAN,7OO3_b,1.1e-20,185.0,113.59,38.35,107.21
tr|H0Y4Y2|H0Y4Y2_HUMAN,4QN9_B,5.9e-35,227.57,177.56,70.72,158.95
tr|H0Y4Y6|H0Y4Y6_HUMAN,3V33_B,6.7e-36,212.19,143.69,42.68,138.13
tr|H0Y7J2|H0Y7J2_HUMAN,6N7K_D,0.00038,60.83,NaN,NaN,NaN
tr|H0Y7Q8|H0Y7Q8_HUMAN,7NGQ_E,4.5e-15,147.24,88.85,20.39,86.78
tr|H0Y830|H0Y830_HUMAN,1WSP_B,9.2e-07,50.96,49.86,1.56,49.84
tr|H0Y8V2|H0Y8V2_HUMAN,7ML7_B,1.1e-06,78.87,78.87,0.00,78.87
tr|H0Y9H7|H0Y9H7_HUMAN,3AFO_B,0.12,42.97,NaN,NaN,NaN
tr|H0Y9S3|H0Y9S3_HUMAN,4FHG_A,25.0,27.6,NaN,NaN,NaN
tr|H0Y9W4|H0Y9W4_HUMAN,6MSB_f,390.0,21.28,NaN,NaN,NaN
tr|H0Y9X9|H0Y9X9_HUMAN,6EA4_B,3.6e-08,73.22,64.66,4.25,64.52
tr|H0YAA6|H0YAA6_HUMAN,2H5F_A,0.00015,38.28,NaN,NaN,NaN
tr|H0YAI3|H0YAI3_HUMAN,4IU6_A,5.1e-09,62.74,62.74,0.00,62.74
tr|H0YAU2|H0YAU2_HUMAN,7AOI_Av,300.0,25.91,NaN,NaN,NaN
tr|H0YAY4|H0YAY4_HUMAN,2PR9_A,0.00015,51.7,NaN,NaN,NaN
tr|H0YBB7|H0YBB7_HUMAN,3IIB_A,0.017,44.49,NaN,NaN,NaN
tr|H0YCE8|H0YCE8_HUMAN,7OOP_S,5.7e-22,182.45,67.93,22.84,65.68
tr|H0YCH7|H0YCH7_HUMAN,6X0V_H,90.0,31.53,NaN,NaN,NaN
tr|H0YD49|H0YD49_HUMAN,7KEK_D,1.1e-06,71.29,71.29,0.00,71.29
tr|H0YD51|H0YD51_HUMAN,3EPJ_B,13.0,24.98,NaN,NaN,NaN
tr|H0YDU7|H0YDU7_HUMAN,7SID_A,6.4e-19,166.4,166.40,0.00,166.40
tr|H0YE91|H0YE91_HUMAN,5WUS_A,1.9e-26,173.89,104.00,26.32,100.73
tr|H0YEC4|H0YEC4_HUMAN,7VJV_A,8.9e-08,67.75,67.75,0.00,67.75
tr|H0YEN1|H0YEN1_HUMAN,6BML_A,0.015,42.99,NaN,NaN,NaN
tr|H0YFP3|H0YFP3_HUMAN,3NKS_A,7.9e-24,162.25,89.37,42.11,81.75
tr|H0YFQ0|H0YFQ0_HUMAN,6GCI_A,4.5e-18,119.69,104.88,9.74,104.44
tr|H0YH33|H0YH33_HUMAN,6VP8_A,1.1e-07,75.76,60.15,4.09,60.02
tr|H0YHR8|H0YHR8_HUMAN,2JC9_A,1.8e-23,177.66,137.57,26.73,135.14
tr|H0YIC5|H0YIC5_HUMAN,3TNU_A,7.9e-16,95.36,65.87,14.38,64.40
tr|H0YIS4|H0YIS4_HUMAN,2KJY_A,5.9e-12,89.66,89.66,0.00,89.66
tr|H0YJ41|H0YJ41_HUMAN,7NRC_A,110.0,37.69,NaN,NaN,NaN
tr|H0YJE1|H0YJE1_HUMAN,1VZO_A,7.3e-06,51.51,51.51,0.00,51.51
tr|H0YJX8|H0YJX8_HUMAN,5WBK_A,140.0,29.53,NaN,NaN,NaN
tr|H0YLB1|H0YLB1_HUMAN,1ZAE_A,21.0,22.38,NaN,NaN,NaN
tr|H0YLZ6|H0YLZ6_HUMAN,6YFC_ED,230.0,22.09,NaN,NaN,NaN
tr|H0YM40|H0YM40_HUMAN,7K7M_B,200.0,22.47,NaN,NaN,NaN
tr|H0YMT2|H0YMT2_HUMAN,6TMK_Q,110.0,23.05,NaN,NaN,NaN
tr|H0YMU5|H0YMU5_HUMAN,5IV5_HJ,47.0,19.23,NaN,NaN,NaN
tr|H0YN68|H0YN68_HUMAN,6XYW_Ar,300.0,25.01,NaN,NaN,NaN
tr|H0YN94|H0YN94_HUMAN,7RRO_H3,49.0,30.35,NaN,NaN,NaN
tr|H0YNE7|H0YNE7_HUMAN,3F1R_A,5.1e-25,162.27,137.26,26.34,133.48
tr|H0YNF7|H0YNF7_HUMAN,4APF_B,280.0,19.77,NaN,NaN,NaN
tr|H3BM60|H3BM60_HUMAN,6H3Z_B,180.0,25.71,NaN,NaN,NaN
tr|H3BMH4|H3BMH4_HUMAN,3VX8_D,1.0,29.41,NaN,NaN,NaN
tr|H3BMR7|H3BMR7_HUMAN,6E7E_A,200.0,21.13,NaN,NaN,NaN
tr|H3BN84|H3BN84_HUMAN,3MEA_A,1e-22,143.58,132.69,14.34,131.84
tr|H3BNZ3|H3BNZ3_HUMAN,2F05_A,13.0,24.88,NaN,NaN,NaN
tr|H3BR27|H3BR27_HUMAN,7DVQ_4,7e-14,106.66,52.64,12.06,51.42
tr|H3BRB0|H3BRB0_HUMAN,7C6O_A,550.0,30.18,NaN,NaN,NaN
tr|H3BRM7|H3BRM7_HUMAN,6OWT_A,1.3e-16,125.88,82.43,17.20,80.92
tr|H3BRT3|H3BRT3_HUMAN,7DVQ_4,0.11,45.79,NaN,NaN,NaN
tr|H3BSI4|H3BSI4_HUMAN,2KNH_A,0.00015,51.18,NaN,NaN,NaN
tr|H3BTX3|H3BTX3_HUMAN,6HIZ_CS,23.0,25.19,NaN,NaN,NaN
tr|H3BUD5|H3BUD5_HUMAN,7OXP_J,200.0,25.58,NaN,NaN,NaN
tr|H3BUI1|H3BUI1_HUMAN,4ZSX_B,4.3,28.25,NaN,NaN,NaN
tr|H7BYT7|H7BYT7_HUMAN,7JPT_A,7.4e-08,80.1,53.93,7.17,53.49
tr|H7BZA6|H7BZA6_HUMAN,5N1Q_F,330.0,18.2,NaN,NaN,NaN
tr|H7BZE1|H7BZE1_HUMAN,2H8H_A,3.7,33.04,NaN,NaN,NaN
tr|H7C054|H7C054_HUMAN,7KRJ_C,3.1e-12,87.64,67.44,11.15,66.57
tr|H7C0N1|H7C0N1_HUMAN,6LPT_B,4.6e-10,88.84,88.84,0.00,88.84
tr|H7C1Y8|H7C1Y8_HUMAN,2VWA_D,46.0,23.03,NaN,NaN,NaN
tr|H7C2M1|H7C2M1_HUMAN,6WQ2_N,230.0,23.72,NaN,NaN,NaN
tr|H7C2U7|H7C2U7_HUMAN,5I2C_A,0.27,35.19,NaN,NaN,NaN
tr|H7C345|H7C345_HUMAN,1IS2_A,6.9e-06,63.46,63.46,0.00,63.46
tr|H7C397|H7C397_HUMAN,2VQM_A,9.1e-17,129.05,86.48,17.05,85.02
tr|H7C3G6|H7C3G6_HUMAN,6F1U_X,13.0,36.67,NaN,NaN,NaN
tr|H7C3R6|H7C3R6_HUMAN,5YZ1_B,9.1e-31,197.16,154.08,35.49,150.15
tr|H7C4J1|H7C4J1_HUMAN,6FML_J,4e-06,78.86,76.23,2.07,76.20
tr|H7C4M5|H7C4M5_HUMAN,3WOZ_B,8.2,28.12,NaN,NaN,NaN
tr|H7C4T1|H7C4T1_HUMAN,6ODM_B,9700.0,22.61,NaN,NaN,NaN
tr|H7C545|H7C545_HUMAN,6X9O_A,780.0,30.16,NaN,NaN,NaN
tr|H7C5U4|H7C5U4_HUMAN,7A5H_G,71.0,32.53,NaN,NaN,NaN
tr|I3L139|I3L139_HUMAN,3JR1_A,3.5e-06,57.88,57.34,0.54,57.34
tr|I3L262|I3L262_HUMAN,3FBL_A,150.0,22.61,NaN,NaN,NaN
tr|I3L295|I3L295_HUMAN,5XPD_A,0.0018,45.36,NaN,NaN,NaN
tr|I3L321|I3L321_HUMAN,2NSX_A,54.0,20.62,NaN,NaN,NaN
tr|I3L369|I3L369_HUMAN,6FNY_A,39.0,20.94,NaN,NaN,NaN
tr|I3L3B1|I3L3B1_HUMAN,1FI4_A,120.0,19.61,NaN,NaN,NaN
tr|I3L448|I3L448_HUMAN,2P4F_A,4.3e-36,270.82,270.82,0.00,270.82
tr|I3L4F5|I3L4F5_HUMAN,4Z31_B,53.0,24.33,NaN,NaN,NaN
tr|I3L4T5|I3L4T5_HUMAN,5HGZ_A,0.00022,43.51,NaN,NaN,NaN
tr|J3KQ61|J3KQ61_HUMAN,6T9K_K,1.6e-09,119.99,67.06,15.71,65.53
tr|J3KQI1|J3KQI1_HUMAN,6GCI_A,2.4e-27,182.52,155.16,12.89,154.66
