query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
tr|A0A9L9PX85|A0A9L9PX85_HUMAN,7KZN_A,7.3,39.1,NaN,NaN,NaN
tr|A0A9L9PXB8|A0A9L9PXB8_HUMAN,3J8F_7,3.5e-29,188.72,73.81,11.15,73.21
tr|A0A9L9PXJ4|A0A9L9PXJ4_HUMAN,5T9R_G,1.9e-13,142.12,71.00,9.56,70.40
tr|A2A276|A2A276_HUMAN,6JI8_D,0.00019,80.62,63.91,8.36,63.36
tr|A6NM71|A6NM71_HUMAN,6RGO_A,3.4e-10,88.4,66.34,9.69,65.69
tr|A6YTA0|A6YTA0_HUMAN,7FDA_O,48.0,29.87,NaN,NaN,NaN
tr|A6ZJ82|A6ZJ82_HUMAN,1PX2_A,1e-36,230.57,230.57,0.00,230.57
tr|A8MYV4|A8MYV4_HUMAN,4YC1_B,2.6e-07,59.44,57.51,1.93,57.48
tr|B1AHN3|B1AHN3_HUMAN,5HCE_A,230.0,26.46,NaN,NaN,NaN
tr|B1AK95|B1AK95_HUMAN,6B9H_A,1.7e-24,148.71,126.60,20.65,124.91
tr|B1AL13|B1AL13_HUMAN,6ZBE_A,1600.0,25.35,NaN,NaN,NaN
tr|B1AMG8|B1AMG8_HUMAN,3U7U_D,1.6e-11,91.12,77.32,10.40,76.59
tr|B1AP61|B1AP61_HUMAN,7KPX_D,370.0,29.0,NaN,NaN,NaN
tr|B4DDL8|B4DDL8_HUMAN,6EKK_B,1e-44,325.08,318.20,6.88,318.13
tr|B4DFB6|B4DFB6_HUMAN,6EKK_B,3.7e-36,276.68,241.63,42.94,237.43
tr|B4DV12|B4DV12_HUMAN,3V7O_B,3.3e-26,176.37,68.33,22.25,65.73
tr|B5MCC5|B5MCC5_HUMAN,2XKX_B,7.8e-54,372.49,160.53,91.23,135.55
tr|B5MCX2|B5MCX2_HUMAN,5HJ0_C,0.053,30.74,NaN,NaN,NaN
tr|C9IZE6|C9IZE6_HUMAN,4NWR_E,130.0,17.25,NaN,NaN,NaN
tr|C9J140|C9J140_HUMAN,6DJL_E,5.8e-14,98.48,89.11,13.26,88.04
tr|C9J2H7|C9J2H7_HUMAN,7F40_B,3.9e-13,110.32,90.92,13.59,89.91
tr|C9J2I1|C9J2I1_HUMAN,6SWY_5,7.2e-21,187.09,77.78,16.64,76.65
tr|C9J4L5|C9J4L5_HUMAN,2LXT_C,1.1e-12,75.2,75.20,0.00,75.20
tr|C9J712|C9J712_HUMAN,4QWO_B,3.1e-12,85.46,65.95,11.99,64.87
tr|C9J7D8|C9J7D8_HUMAN,5HSA_B,1e-19,146.58,96.32,23.58,92.98
tr|C9J867|C9J867_HUMAN,7JTK_i,0.029,42.21,NaN,NaN,NaN
tr|C9J8U9|C9J8U9_HUMAN,5DYR_A,140.0,19.55,NaN,NaN,NaN
tr|C9J9G2|C9J9G2_HUMAN,7CRQ_I,3.6e-14,139.2,90.98,21.65,88.78
tr|C9J9V2|C9J9V2_HUMAN,3TM5_B,0.023,42.49,NaN,NaN,NaN
tr|C9JAW1|C9JAW1_HUMAN,3PFY_A,80.0,19.77,NaN,NaN,NaN
tr|C9JB25|C9JB25_HUMAN,2QAG_A,3.2e-44,269.65,67.09,31.66,62.92
tr|C9JEA3|C9JEA3_HUMAN,2F25_A,0.0099,40.89,NaN,NaN,NaN
tr|C9JFP1|C9JFP1_HUMAN,3OL2_A,1.8e-26,186.54,102.61,25.85,99.93
tr|C9JGS9|C9JGS9_HUMAN,6TMG_p,110.0,24.67,NaN,NaN,NaN
tr|C9JIU9|C9JIU9_HUMAN,6V63_B,5e-17,142.55,125.61,14.82,124.73
tr|C9JJC9|C9JJC9_HUMAN,6RXU_CT,85.0,23.0,NaN,NaN,NaN
tr|C9JMP6|C9JMP6_HUMAN,6XMX_E,2.5e-10,97.54,69.69,8.76,69.18
tr|C9JSX3|C9JSX3_HUMAN,6V0P_A,1.5e-32,233.75,209.90,20.71,208.87
tr|C9JTC6|C9JTC6_HUMAN,6W6L_7,180.0,26.82,NaN,NaN,NaN
tr|C9JWL4|C9JWL4_HUMAN,3L81_A,9.2e-30,206.78,158.28,34.12,154.09
tr|C9JWQ3|C9JWQ3_HUMAN,3PSP_A,190.0,26.48,NaN,NaN,NaN
tr|C9JYX0|C9JYX0_HUMAN,2Y3A_A,9.8e-28,207.6,173.83,15.43,173.17
tr|C9K031|C9K031_HUMAN,4DY7_F,1.1e-09,73.31,59.23,2.83,59.16
tr|C9K0R4|C9K0R4_HUMAN,4KNG_B,0.00073,52.01,NaN,NaN,NaN
tr|D6R953|D6R953_HUMAN,2Q04_C,4.5,30.82,NaN,NaN,NaN
tr|D6R9H6|D6R9H6_HUMAN,4B8C_K,1.3e-25,203.52,115.50,46.97,106.75
tr|D6R9Q7|D6R9Q7_HUMAN,7KGV_B,5.1e-54,381.88,273.07,112.59,246.47
tr|D6RAM7|D6RAM7_HUMAN,7KBU_B,5.9e-05,47.07,NaN,NaN,NaN
tr|D6RB05|D6RB05_HUMAN,4Y93_A,3.7e-05,53.69,NaN,NaN,NaN
tr|D6RBT7|D6RBT7_HUMAN,6T9K_B,150.0,26.96,NaN,NaN,NaN
tr|D6RBX9|D6RBX9_HUMAN,7MYZ_D,0.0007,57.43,53.68,0.00,53.68
tr|D6RC38|D6RC38_HUMAN,5NB9_A,73.0,17.4,NaN,NaN,NaN
tr|D6RC82|D6RC82_HUMAN,4D5T_F,120.0,19.38,NaN,NaN,NaN
tr|D6RD39|D6RD39_HUMAN,5XWK_A,8.4,33.25,NaN,NaN,NaN
tr|D6RD43|D6RD43_HUMAN,7A5P_z,1.7e-05,58.5,NaN,NaN,NaN
tr|D6RDM0|D6RDM0_HUMAN,6ONA_C,960.0,21.66,NaN,NaN,NaN
tr|D6RDZ8|D6RDZ8_HUMAN,7DDQ_X,3.9,32.73,NaN,NaN,NaN
tr|D6REQ3|D6REQ3_HUMAN,5X6H_B,5.7e-29,158.27,143.95,9.01,143.67
tr|D6RF77|D6RF77_HUMAN,2DKD_A,5.2e-26,180.33,177.80,2.62,177.78
tr|D6RF85|D6RF85_HUMAN,6QNX_C,9.3e-29,244.33,89.47,40.48,81.35
tr|D6RHD1|D6RHD1_HUMAN,6WCQ_C,5e-12,92.55,59.41,8.05,58.92
tr|D6RIY2|D6RIY2_HUMAN,6LCP_B,98.0,26.78,NaN,NaN,NaN
tr|D6RJ02|D6RJ02_HUMAN,6ZMW_g,1.4e-09,104.12,78.67,12.65,77.73
tr|E3W988|E3W988_HUMAN,5YFK_A,27.0,27.37,NaN,NaN,NaN
tr|E5RGP4|E5RGP4_HUMAN,6Q0X_D,0.24,38.95,NaN,NaN,NaN
tr|E5RGQ2|E5RGQ2_HUMAN,5SY7_B,2.9e-11,76.36,59.40,7.92,58.91
tr|E5RGR3|E5RGR3_HUMAN,1R6H_A,4.9e-10,68.22,57.61,6.70,57.23
tr|E5RGZ9|E5RGZ9_HUMAN,6ELZ_m,270.0,24.46,NaN,NaN,NaN
tr|E5RHA3|E5RHA3_HUMAN,6IGM_H,29.0,43.77,NaN,NaN,NaN
tr|E5RI32|E5RI32_HUMAN,3LRA_A,2e-12,88.43,78.19,16.75,75.99
tr|E5RK17|E5RK17_HUMAN,6L4H_A,2.9e-09,76.09,65.25,9.65,64.54
tr|E7EPN8|E7EPN8_HUMAN,6KN7_a,2.6e-39,256.94,107.85,54.88,98.14
tr|E7EQ30|E7EQ30_HUMAN,6BSD_A,6e-36,258.16,83.92,45.93,76.60
tr|E7EQJ0|E7EQJ0_HUMAN,6DHS_B,1.6e-10,66.27,51.05,9.96,50.11
tr|E7EQU2|E7EQU2_HUMAN,6F38_p,3.3e-49,320.72,187.38,133.41,131.22
tr|E7ESW0|E7ESW0_HUMAN,6G5J_B,25.0,20.99,NaN,NaN,NaN
tr|E7ETI3|E7ETI3_HUMAN,6BSD_A,1.6e-19,146.53,78.36,30.60,73.63
tr|E9PEK8|E9PEK8_HUMAN,6LTH_R,7.6,32.16,NaN,NaN,NaN
tr|E9PF25|E9PF25_HUMAN,4P7A_A,8.8e-06,50.2,50.20,0.00,50.20
tr|E9PFB4|E9PFB4_HUMAN,3G8L_B,1.8e-19,122.37,62.93,11.60,62.05
tr|E9PHZ9|E9PHZ9_HUMAN,5LZZ_jj,2e-42,305.85,83.80,39.19,77.02
tr|E9PIH7|E9PIH7_HUMAN,2RGN_E,1.5e-15,110.16,75.77,21.95,73.00
tr|E9PIM8|E9PIM8_HUMAN,6XYW_Ar,0.37,36.42,NaN,NaN,NaN
tr|E9PKL1|E9PKL1_HUMAN,6ZCE_r,77.0,24.31,NaN,NaN,NaN
tr|E9PKY4|E9PKY4_HUMAN,7LBG_D,5.6e-13,105.74,82.46,13.44,81.48
tr|E9PLG7|E9PLG7_HUMAN,4KNG_B,2.5e-09,80.15,64.49,6.36,64.17
tr|E9PLL7|E9PLL7_HUMAN,7NKY_Z,220.0,30.73,NaN,NaN,NaN
tr|E9PM71|E9PM71_HUMAN,3V39_A,110.0,25.05,NaN,NaN,NaN
tr|E9PN34|E9PN34_HUMAN,2HW7_A,3.2e-05,46.77,NaN,NaN,NaN
tr|E9PPC1|E9PPC1_HUMAN,5CVN_A,130.0,21.08,NaN,NaN,NaN
tr|E9PPK2|E9PPK2_HUMAN,2L1L_B,130.0,23.07,NaN,NaN,NaN
tr|E9PPL2|E9PPL2_HUMAN,7RRO_F,120.0,20.91,NaN,NaN,NaN
tr|E9PQB3|E9PQB3_HUMAN,1KFU_L,1.8e-38,256.99,224.27,23.82,222.98
tr|E9PQF2|E9PQF2_HUMAN,5E33_A,4.4e-19,141.99,116.81,21.85,114.55
tr|E9PQG4|E9PQG4_HUMAN,6X0V_H,7.3e-18,194.39,194.39,0.00,194.39
tr|E9PR32|E9PR32_HUMAN,1AGR_H,3.9e-27,157.86,63.47,25.12,60.50
tr|E9PRE3|E9PRE3_HUMAN,7FIN_P,45.0,20.45,NaN,NaN,NaN
tr|E9PRH4|E9PRH4_HUMAN,5TSA_A,0.00019,58.7,NaN,NaN,NaN
tr|E9PRL2|E9PRL2_HUMAN,2XKX_B,1e-16,120.37,86.55,18.27,84.64
tr|E9PRR9|E9PRR9_HUMAN,5BX1_A,1.6e-09,62.65,56.02,5.17,55.79
tr|E9PRW0|E9PRW0_HUMAN,6PUO_C,2.3e-145,1224.51,326.33,343.37,211.75
tr|E9PS55|E9PS55_HUMAN,4OJJ_C,170.0,23.27,NaN,NaN,NaN
tr|F2Z2R0|F2Z2R0_HUMAN,4P9T_D,0.0097,36.43,NaN,NaN,NaN
tr|F5GWT8|F5GWT8_HUMAN,1JMO_A,1.1e-08,81.83,65.38,4.59,65.22
tr|F5GYA1|F5GYA1_HUMAN,4WBE_A,3.4e-14,91.2,89.58,0.95,89.57
tr|F5GYE8|F5GYE8_HUMAN,7DL2_D,1.1,53.87,NaN,NaN,NaN
tr|F5GZT2|F5GZT2_HUMAN,4L1J_B,87.0,25.6,NaN,NaN,NaN
tr|F5H257|F5H257_HUMAN,4XB6_D,16.0,30.87,NaN,NaN,NaN
tr|F5H3M1|F5H3M1_HUMAN,7NH5_A,1.9e-07,64.51,54.06,10.07,53.09
tr|F5H4B6|F5H4B6_HUMAN,6MVR_A,5.7e-52,394.52,184.11,26.79,182.64
tr|F5H532|F5H532_HUMAN,7DVQ_4,1.4e-07,75.69,51.88,10.05,51.00
tr|F5H8H6|F5H8H6_HUMAN,3D8X_A,0.0027,35.73,NaN,NaN,NaN
tr|F6QUT6|F6QUT6_HUMAN,6FML_J,9.4e-19,153.94,110.36,23.06,107.93
tr|F6RY50|F6RY50_HUMAN,3BRW_B,3.8e-59,451.76,338.52,112.50,319.23
tr|F6S2S5|F6S2S5_HUMAN,2JTN_A,1.5e-08,57.32,53.63,3.69,53.50
tr|F6T5D1|F6T5D1_HUMAN,3TNU_A,41.0,18.17,NaN,NaN,NaN
tr|F6XDC4|F6XDC4_HUMAN,7D87_A,6.6e-28,192.1,125.11,38.54,119.31
tr|F8VS12|F8VS12_HUMAN,1JEY_A,0.00087,47.05,NaN,NaN,NaN
tr|F8VSD0|F8VSD0_HUMAN,6KYF_A,120.0,24.32,NaN,NaN,NaN
tr|F8VSG1|F8VSG1_HUMAN,6VRK_A,8.1e-12,96.17,79.31,6.62,79.04
tr|F8VV57|F8VV57_HUMAN,7VUQ_B,74.0,28.06,NaN,NaN,NaN
tr|F8VYL8|F8VYL8_HUMAN,6CCI_A,0.15,36.66,NaN,NaN,NaN
tr|F8W1M8|F8W1M8_HUMAN,6TB4_F,24.0,30.45,NaN,NaN,NaN
tr|F8W1Z7|F8W1Z7_HUMAN,6RM3_LA0,7.2,21.44,NaN,NaN,NaN
tr|F8W6W8|F8W6W8_HUMAN,7T7C_H,1.7e-07,106.32,69.81,11.82,68.90
tr|F8W7P9|F8W7P9_HUMAN,7AOR_ad,430.0,24.59,NaN,NaN,NaN
tr|F8W7R3|F8W7R3_HUMAN,3S51_C,1.7e-141,1168.23,710.25,446.66,552.00
tr|F8W947|F8W947_HUMAN,6C14_C,7.1,27.68,NaN,NaN,NaN
tr|F8W9C3|F8W9C3_HUMAN,2Q7Z_A,1.8e-99,923.12,140.50,113.08,119.54
tr|F8WBL7|F8WBL7_HUMAN,3B43_A,22.0,23.09,NaN,NaN,NaN
tr|F8WC49|F8WC49_HUMAN,5U70_A,1.5e-09,95.93,95.93,0.00,95.93
tr|F8WCC5|F8WCC5_HUMAN,6YAF_M,1.9e-06,63.78,60.38,4.34,60.21
tr|F8WCK0|F8WCK0_HUMAN,4FTE_B,100.0,24.65,NaN,NaN,NaN
tr|F8WE26|F8WE26_HUMAN,2RJB_A,150.0,22.83,NaN,NaN,NaN
tr|F8WE50|F8WE50_HUMAN,6WKR_A,0.037,45.16,NaN,NaN,NaN
tr|F8WEA6|F8WEA6_HUMAN,6BRS_A,5.2e-07,67.52,60.30,3.50,60.19
tr|F8WEW7|F8WEW7_HUMAN,5F3Y_A,4.5,28.14,NaN,NaN,NaN
tr|G3V1E2|G3V1E2_HUMAN,1QXP_B,0.015,52.16,NaN,NaN,NaN
tr|G3V2Y5|G3V2Y5_HUMAN,6A96_A,1.9,21.07,NaN,NaN,NaN
tr|G3V347|G3V347_HUMAN,4UY9_B,5.4e-25,178.21,101.70,7.82,101.44
tr|G3V379|G3V379_HUMAN,2LGX_A,8.8e-20,120.17,89.61,16.74,88.16
tr|G3V4G8|G3V4G8_HUMAN,5L8H_A,0.047,40.63,NaN,NaN,NaN
tr|G3V4H1|G3V4H1_HUMAN,7LHW_A,8.3e-07,91.49,64.35,5.88,64.08
tr|G3V4P7|G3V4P7_HUMAN,4P6Z_M,4.7e-10,80.35,62.82,8.29,62.27
tr|G3V4R8|G3V4R8_HUMAN,7P3Z_B,530.0,28.9,NaN,NaN,NaN
tr|G3XA98|G3XA98_HUMAN,3M0C_C,6.2e-16,149.18,88.18,25.22,84.83
tr|G3XAG9|G3XAG9_HUMAN,6GLC_A,3e-11,100.11,74.05,16.96,72.07
tr|G5E9F5|G5E9F5_HUMAN,2ZWA_B,130.0,25.06,NaN,NaN,NaN
tr|H0Y3U4|H0Y3U4_HUMAN,7N00_B,4.5e-42,243.5,229.00,10.07,228.78
tr|H0Y431|H0Y431_HUMAN,3TFO_D,56.0,20.47,NaN,NaN,NaN
tr|H0Y5D8|H0Y5D8_HUMAN,7ABF_A4,1.4,44.7,NaN,NaN,NaN
tr|H0Y5P9|H0Y5P9_HUMAN,7VSI_A,1.3e-25,188.03,129.52,36.80,124.48
tr|H0Y5R2|H0Y5R2_HUMAN,6ZNM_x,0.082,51.44,NaN,NaN,NaN
tr|H0Y5T8|H0Y5T8_HUMAN,1SH1_A,110.0,20.57,NaN,NaN,NaN
tr|H0Y6C6|H0Y6C6_HUMAN,7BFP_C,550.0,21.57,NaN,NaN,NaN
tr|H0Y6D1|H0Y6D1_HUMAN,6JPD_B,57.0,24.39,NaN,NaN,NaN
tr|H0Y7K4|H0Y7K4_HUMAN,6LXE_B,160.0,30.3,NaN,NaN,NaN
tr|H0Y843|H0Y843_HUMAN,7JTK_D,1.1e-41,370.54,370.54,0.00,370.54
tr|H0Y845|H0Y845_HUMAN,5U1T_A,19.0,36.79,NaN,NaN,NaN
tr|H0Y8N0|H0Y8N0_HUMAN,7DCO_A,160.0,33.86,NaN,NaN,NaN
tr|H0Y965|H0Y965_HUMAN,5M6Q_B,210.0,25.42,NaN,NaN,NaN
tr|H0Y9Z2|H0Y9Z2_HUMAN,1UG7_A,32.0,18.5,NaN,NaN,NaN
tr|H0YA43|H0YA43_HUMAN,3H0D_B,54.0,28.05,NaN,NaN,NaN
tr|H0YBC9|H0YBC9_HUMAN,3F8T_A,31.0,33.13,NaN,NaN,NaN
tr|H0YBP8|H0YBP8_HUMAN,2BYM_A,3.5e-07,57.53,57.53,0.00,57.53
tr|H0YBS3|H0YBS3_HUMAN,1FRP_B,15.0,26.73,NaN,NaN,NaN
tr|H0YBT2|H0YBT2_HUMAN,7ABG_A4,1200.0,25.38,NaN,NaN,NaN
tr|H0YC43|H0YC43_HUMAN,7PMK_Y,37.0,23.94,NaN,NaN,NaN
tr|H0YD44|H0YD44_HUMAN,5CQR_A,99.0,18.89,NaN,NaN,NaN
tr|H0YDE7|H0YDE7_HUMAN,5OQM_1,14.0,29.55,NaN,NaN,NaN
tr|H0YDH0|H0YDH0_HUMAN,6F38_p,26.0,32.55,NaN,NaN,NaN
tr|H0YDN7|H0YDN7_HUMAN,6DU8_C,0.17,38.88,NaN,NaN,NaN
tr|H0YE42|H0YE42_HUMAN,4QRV_A,4.9e-05,62.66,NaN,NaN,NaN
tr|H0YEP3|H0YEP3_HUMAN,2HC9_A,2.7e-30,222.09,152.75,30.99,149.99
tr|H0YF44|H0YF44_HUMAN,2CH6_D,0.00024,49.28,NaN,NaN,NaN
tr|H0YFE3|H0YFE3_HUMAN,3ZIF_R,190.0,24.27,NaN,NaN,NaN
tr|H0YFZ5|H0YFZ5_HUMAN,6SCJ_A,25.0,29.64,NaN,NaN,NaN
tr|H0YG40|H0YG40_HUMAN,7PMY_A,3.6e-05,69.82,NaN,NaN,NaN
tr|H0YGF1|H0YGF1_HUMAN,2XKX_B,4.9e-10,86.37,59.05,11.94,57.93
tr|H0YGQ4|H0YGQ4_HUMAN,4BTF_A,72.0,28.99,NaN,NaN,NaN
tr|H0YGW0|H0YGW0_HUMAN,6QNX_C,9.1e-22,169.42,81.52,25.55,77.47
tr|H0YH26|H0YH26_HUMAN,5ZWO_9,85.0,28.84,NaN,NaN,NaN
tr|H0YH65|H0YH65_HUMAN,3TT9_A,0.00013,47.78,NaN,NaN,NaN
tr|H0YH91|H0YH91_HUMAN,2VQM_A,4.8e-51,357.57,274.29,35.34,272.20
tr|H0YI27|H0YI27_HUMAN,5GOY_A,2.1e-07,72.29,69.73,3.63,69.63
tr|H0YJL4|H0YJL4_HUMAN,7QE7_J,360.0,26.05,NaN,NaN,NaN
tr|H0YJP5|H0YJP5_HUMAN,6YFG_MJ,76.0,24.28,NaN,NaN,NaN
tr|H0YJQ8|H0YJQ8_HUMAN,7DCN_A,190.0,19.79,NaN,NaN,NaN
tr|H0YJT8|H0YJT8_HUMAN,2RVK_A,330.0,19.46,NaN,NaN,NaN
tr|H0YK92|H0YK92_HUMAN,4QXE_A,3.8,27.3,NaN,NaN,NaN
tr|H0YKM5|H0YKM5_HUMAN,6UPL_H,4.8e-07,78.14,54.47,10.39,53.57
tr|H0YL02|H0YL02_HUMAN,5UPL_A,0.011,29.88,NaN,NaN,NaN
tr|H0YLT2|H0YLT2_HUMAN,6JUV_A,320.0,22.32,NaN,NaN,NaN
tr|H0YLY2|H0YLY2_HUMAN,7PLO_Q,110.0,27.17,NaN,NaN,NaN
tr|H0YM80|H0YM80_HUMAN,7AOI_BE,66.0,25.89,NaN,NaN,NaN
tr|H0YNC8|H0YNC8_HUMAN,6VSJ_C,100.0,30.24,NaN,NaN,NaN
tr|H3BM30|H3BM30_HUMAN,6FN6_A,9.5e-13,119.33,72.70,8.88,72.23
tr|H3BMF0|H3BMF0_HUMAN,7DR1_D,96.0,20.91,NaN,NaN,NaN
tr|H3BMG7|H3BMG7_HUMAN,6SHB_J,58.0,28.76,NaN,NaN,NaN
tr|H3BMR3|H3BMR3_HUMAN,1TT5_C,1.2e-15,116.1,115.42,0.68,115.42
tr|H3BN60|H3BN60_HUMAN,5M6Q_B,140.0,24.32,NaN,NaN,NaN
tr|H3BN71|H3BN71_HUMAN,6OWT_A,1e-16,127.0,83.18,17.34,81.66
tr|H3BNF6|H3BNF6_HUMAN,3GNF_B,3.7e-27,188.92,186.65,3.21,186.63
tr|H3BNQ4|H3BNQ4_HUMAN,7DSK_A,0.0021,55.54,NaN,NaN,NaN
tr|H3BPH6|H3BPH6_HUMAN,5IJN_Y,59.0,33.38,NaN,NaN,NaN
tr|H3BPM9|H3BPM9_HUMAN,7PEL_F,0.031,47.93,NaN,NaN,NaN
tr|H3BPY3|H3BPY3_HUMAN,6BRL_A,1.0,31.59,NaN,NaN,NaN
tr|H3BQB7|H3BQB7_HUMAN,5OKC_F,0.0025,45.26,NaN,NaN,NaN
tr|H3BQI6|H3BQI6_HUMAN,5JXT_K,8.0,29.0,NaN,NaN,NaN
tr|H3BQJ7|H3BQJ7_HUMAN,1RI9_A,1.3,30.32,NaN,NaN,NaN
tr|H3BQN5|H3BQN5_HUMAN,7DSK_A,4.3e-06,75.61,75.61,0.00,75.61
tr|H3BRJ7|H3BRJ7_HUMAN,6S29_D,72.0,20.26,NaN,NaN,NaN
tr|H3BRM1|H3BRM1_HUMAN,1WFK_A,2.6e-10,65.66,60.97,4.68,60.79
tr|H3BRQ5|H3BRQ5_HUMAN,6OET_C,4.2e-06,73.34,63.24,7.81,62.70
tr|H3BS87|H3BS87_HUMAN,3I0U_B,7.2,32.24,NaN,NaN,NaN
tr|H3BSG9|H3BSG9_HUMAN,5IZ5_A,0.21,41.55,NaN,NaN,NaN
tr|H3BSV9|H3BSV9_HUMAN,7NUU_B,2.4e-28,192.08,92.44,19.60,90.82
tr|H3BTF0|H3BTF0_HUMAN,7B6W_AAA,5.2e-07,57.51,48.09,4.59,47.88
tr|H3BUY6|H3BUY6_HUMAN,5SZJ_B,1.6e-05,53.61,NaN,NaN,NaN
tr|H7BY63|H7BY63_HUMAN,6XE9_A,0.022,67.42,NaN,NaN,NaN
tr|H7BY76|H7BY76_HUMAN,3S5O_A,1.3e-07,63.91,58.05,3.11,57.97
tr|H7BYM1|H7BYM1_HUMAN,7DSK_A,0.051,38.24,NaN,NaN,NaN
tr|H7BZQ2|H7BZQ2_HUMAN,1FS8_A,47.0,29.18,NaN,NaN,NaN
tr|H7BZR2|H7BZR2_HUMAN,5ECJ_B,2.5e-06,56.03,56.03,0.00,56.03
tr|H7BZU6|H7BZU6_HUMAN,7AOI_XG,50.0,20.5,NaN,NaN,NaN
tr|H7C0I1|H7C0I1_HUMAN,3TW8_C,0.0016,60.11,NaN,NaN,NaN
tr|H7C0X8|H7C0X8_HUMAN,1D0N_A,2e-14,109.47,85.16,16.93,83.31
tr|H7C114|H7C114_HUMAN,2XKX_B,0.099,37.03,NaN,NaN,NaN
tr|H7C1T1|H7C1T1_HUMAN,2QAG_A,3.4e-08,56.26,56.26,0.00,56.26
tr|H7C2F7|H7C2F7_HUMAN,2L6F_A,210.0,24.08,NaN,NaN,NaN
tr|H7C2P9|H7C2P9_HUMAN,7DSK_A,11.0,26.04,NaN,NaN,NaN
tr|H7C2Q2|H7C2Q2_HUMAN,7BGB_G,4.4e-43,308.29,161.85,78.90,146.33
tr|H7C3C1|H7C3C1_HUMAN,6BFN_B,2e-12,90.94,90.94,0.00,90.94
tr|H7C3Q0|H7C3Q0_HUMAN,7PUA_F6,260.0,30.62,NaN,NaN,NaN
tr|H7C3V9|H7C3V9_HUMAN,3A9Z_B,3.2e-14,105.4,73.85,10.08,73.20
tr|H7C3Y4|H7C3Y4_HUMAN,7RD1_R,75.0,29.53,NaN,NaN,NaN
tr|H7C541|H7C541_HUMAN,2LOO_A,3.2e-09,61.93,59.52,2.41,59.48
tr|H7C5G9|H7C5G9_HUMAN,6AR0_A,1.4e-17,137.37,128.76,8.61,128.48
tr|I3L116|I3L116_HUMAN,7MO7_A,2.2e-15,129.85,89.71,11.49,88.93
tr|I3L1L8|I3L1L8_HUMAN,5XF1_A,4.7e-15,117.15,77.57,20.00,75.26
tr|I3L1X4|I3L1X4_HUMAN,6R5K_O,8.2,28.48,NaN,NaN,NaN
tr|I3L2A0|I3L2A0_HUMAN,2H2M_A,220.0,22.66,NaN,NaN,NaN
tr|I3L2A8|I3L2A8_HUMAN,1IUF_A,7.1e-09,58.97,53.83,5.14,53.58
tr|I3L2I2|I3L2I2_HUMAN,4U3Y_A,1.2e-35,218.88,142.71,11.17,142.30
tr|I3L2W7|I3L2W7_HUMAN,2M5T_A,5.6,26.64,NaN,NaN,NaN
tr|I3L3K2|I3L3K2_HUMAN,6FOA_A,9.6,29.66,NaN,NaN,NaN
tr|I3L3M7|I3L3M7_HUMAN,1WOU_A,4.5e-11,66.34,64.44,1.90,64.42
tr|I3L492|I3L492_HUMAN,2MQ9_A,7.1e-25,162.66,111.13,32.86,105.76
tr|J3KPV9|J3KPV9_HUMAN,7BQN_A,80.0,27.04,NaN,NaN,NaN
tr|J3KQ09|J3KQ09_HUMAN,5KT7_A,1.1e-49,368.77,198.64,68.60,185.04
tr|J3KQR4|J3KQR4_HUMAN,6QNX_C,6.7e-51,420.65,99.22,53.43,89.08
tr|J3KRC3|J3KRC3_HUMAN,6RGN_A,760.0,20.93,NaN,NaN,NaN
tr|J3KRJ8|J3KRJ8_HUMAN,2ZOG_B,0.0021,46.65,NaN,NaN,NaN
tr|J3KS40|J3KS40_HUMAN,6RK4_A,76.0,22.24,NaN,NaN,NaN
tr|J3KS81|J3KS81_HUMAN,3FH3_B,68.0,25.3,NaN,NaN,NaN
tr|J3KSC3|J3KSC3_HUMAN,1SLQ_C,3.9,30.5,NaN,NaN,NaN
tr|J3KSE2|J3KSE2_HUMAN,7DSX_A,6.9e-08,79.03,79.03,0.00,79.03
tr|J3KSV8|J3KSV8_HUMAN,5XMG_A,23.0,22.04,NaN,NaN,NaN
tr|J3KSX2|J3KSX2_HUMAN,7L2Z_F,230.0,26.13,NaN,NaN,NaN
tr|J3QKV1|J3QKV1_HUMAN,7MQA_LI,8.2e-09,84.47,84.47,0.00,84.47
tr|J3QKW5|J3QKW5_HUMAN,5SZP_A,9.8e-35,243.27,125.46,36.98,119.76
tr|J3QLK0|J3QLK0_HUMAN,2WKQ_A,3.1e-24,140.8,74.55,10.31,73.90
tr|J3QQU5|J3QQU5_HUMAN,4NUZ_A,1.5e-08,85.83,63.22,8.17,62.70
tr|J3QQW5|J3QQW5_HUMAN,7CKO_A,7.4e-16,116.38,79.95,9.91,79.40
tr|J3QQY9|J3QQY9_HUMAN,6Z1P_Bw,210.0,24.78,NaN,NaN,NaN
tr|J3QRH5|J3QRH5_HUMAN,4O7G_B,4.7e-31,199.97,194.95,6.15,194.85
tr|J3QRP2|J3QRP2_HUMAN,7E6T_A,12.0,31.34,NaN,NaN,NaN
tr|J3QS26|J3QS26_HUMAN,6IKO_A,2.8e-28,175.75,129.78,45.98,121.36
tr|J3QSE2|J3QSE2_HUMAN,6ELZ_w,2.5e-23,174.44,77.93,26.49,74.80
tr|J3QSG3|J3QSG3_HUMAN,4WWU_H,1.5e-07,84.48,72.59,8.00,72.13
tr|J3QTA0|J3QTA0_HUMAN,7ABG_A4,0.01,65.89,NaN,NaN,NaN
tr|K7EIJ0|K7EIJ0_HUMAN,2CAY_A,6.8e-14,97.88,91.93,5.95,91.74
