query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
tr|A0A8I5KSX7|A0A8I5KSX7_HUMAN,7CEE_A,6.1e-07,59.9,59.90,0.00,59.90
tr|A0A8I5KTG4|A0A8I5KTG4_HUMAN,6AHD_X,8.7,27.07,NaN,NaN,NaN
tr|A0A8I5KTJ8|A0A8I5KTJ8_HUMAN,3A3K_B,1.2e-30,203.98,111.65,26.92,108.67
tr|A0A8I5KV89|A0A8I5KV89_HUMAN,2GHP_F,44.0,21.05,NaN,NaN,NaN
tr|A0A8I5QKJ5|A0A8I5QKJ5_HUMAN,6QK7_A,1.3e-19,199.84,113.78,12.51,113.19
tr|A0A8I5QKX0|A0A8I5QKX0_HUMAN,6Y6E_A,4.9e-26,199.99,101.89,46.45,93.88
tr|A0A8Q3SIJ5|A0A8Q3SIJ5_HUMAN,6PA7_N,3.5e-81,615.12,114.06,112.54,91.01
tr|A0A8Q3SJ74|A0A8Q3SJ74_HUMAN,5OR7_C,5.2e-09,77.14,59.24,7.93,58.73
tr|A0A8Q3WL00|A0A8Q3WL00_HUMAN,2VO1_A,1.5e-21,126.59,71.25,26.02,67.63
tr|A0A8Q3WLG9|A0A8Q3WLG9_HUMAN,4H87_B,6.3e-15,115.44,83.60,12.53,82.73
tr|A0A8Q3WLY9|A0A8Q3WLY9_HUMAN,6XR0_M,1.5e-92,695.64,415.06,154.64,368.44
tr|A0A8Q3WM52|A0A8Q3WM52_HUMAN,2MTN_A,140.0,24.61,NaN,NaN,NaN
tr|A0A8V8TKX7|A0A8V8TKX7_HUMAN,6NZ0_Z,3.6e-18,134.96,86.60,22.02,84.36
tr|A0A8V8TN69|A0A8V8TN69_HUMAN,5NZV_D,3.1e-08,74.95,61.60,5.72,61.35
tr|A0A8V8TNA6|A0A8V8TNA6_HUMAN,6QNX_C,1.6e-12,128.79,69.09,12.87,67.92
tr|A0A8V8TP26|A0A8V8TP26_HUMAN,6YXX_E3,130.0,28.72,NaN,NaN,NaN
tr|A0A8V8TPI5|A0A8V8TPI5_HUMAN,3WN7_M,4.8e-10,69.16,69.16,0.00,69.16
tr|A0A8V8TQ57|A0A8V8TQ57_HUMAN,1RZH_H,66.0,27.22,NaN,NaN,NaN
tr|A0A8V8TR40|A0A8V8TR40_HUMAN,5XMC_A,4.4e-06,63.59,63.59,0.00,63.59
tr|A0A994J417|A0A994J417_HUMAN,7ARR_B,21.0,19.83,NaN,NaN,NaN
tr|A0A994J489|A0A994J489_HUMAN,5TBY_A,0.00053,78.68,NaN,NaN,NaN
tr|A0A994J4N5|A0A994J4N5_HUMAN,4D1E_A,0.58,43.39,NaN,NaN,NaN
tr|A0A994J506|A0A994J506_HUMAN,6DNH_C,1.6e-07,78.31,68.87,8.03,68.36
tr|A0A994J561|A0A994J561_HUMAN,5JXT_K,7.1,27.53,NaN,NaN,NaN
tr|A0A994J5F6|A0A994J5F6_HUMAN,4WPX_F,150.0,27.15,NaN,NaN,NaN
tr|A0A994J5W4|A0A994J5W4_HUMAN,5MTV_A,1.1e-13,122.95,87.16,17.05,85.63
tr|A0A994J6I1|A0A994J6I1_HUMAN,2ZOP_B,320.0,18.3,NaN,NaN,NaN
tr|A0A994J7W5|A0A994J7W5_HUMAN,2CJS_C,5.1e-23,168.13,78.93,26.72,75.58
tr|A0A994J840|A0A994J840_HUMAN,1S94_B,3.6e-19,121.51,90.86,11.23,90.23
tr|A2A2E0|A2A2E0_HUMAN,6XMS_A,120.0,25.45,NaN,NaN,NaN
tr|A2A326|A2A326_HUMAN,3W5K_B,0.016,38.65,NaN,NaN,NaN
sp|A6NFE3|EFC10_HUMAN,5CUY_D,0.37,39.69,NaN,NaN,NaN
tr|A6NIW2|A6NIW2_HUMAN,6TGB_A,2.7e-114,1050.52,479.05,256.01,417.31
sp|A6NN06|U633A_HUMAN,1WC1_C,72.0,19.51,NaN,NaN,NaN
tr|A8MQ10|A8MQ10_HUMAN,1XHH_A,0.27,33.53,NaN,NaN,NaN
tr|A8MSM7|A8MSM7_HUMAN,1Q5C_B,360.0,23.89,NaN,NaN,NaN
tr|A8MTF8|A8MTF8_HUMAN,2YOQ_C,3.3e-32,210.76,149.88,40.06,144.65
tr|B0QYJ7|B0QYJ7_HUMAN,5YVG_X,2.9e-27,211.47,168.82,31.61,165.97
tr|B0QZ55|B0QZ55_HUMAN,6FEC_w,33.0,37.47,NaN,NaN,NaN
tr|B1AH72|B1AH72_HUMAN,4RGJ_A,5.2e-06,56.95,51.89,3.21,51.79
tr|B1AHM9|B1AHM9_HUMAN,5HCE_A,150.0,27.86,NaN,NaN,NaN
tr|B1AKR3|B1AKR3_HUMAN,5TJ6_A,120.0,26.51,NaN,NaN,NaN
tr|B3KVN2|B3KVN2_HUMAN,2H6H_A,1.7e-22,157.32,107.11,38.15,100.46
tr|B4DTL1|B4DTL1_HUMAN,6ND4_Q,2.2e-11,110.96,87.55,6.47,87.31
tr|B4DTQ9|B4DTQ9_HUMAN,3GHG_H,7.6e-48,349.58,264.54,48.72,259.95
tr|B7WPH3|B7WPH3_HUMAN,6LTJ_I,4e-11,142.03,74.11,16.77,72.66
tr|B8ZZ86|B8ZZ86_HUMAN,7KGV_B,1.7e-24,193.05,137.88,56.17,124.61
tr|C9IZN3|C9IZN3_HUMAN,6FML_J,1.7e-14,134.14,90.54,17.19,89.00
tr|C9J0J5|C9J0J5_HUMAN,5O7H_F,11.0,33.16,NaN,NaN,NaN
tr|C9J0Z4|C9J0Z4_HUMAN,3VG9_A,6.4e-11,68.85,54.76,4.14,54.62
tr|C9J1D1|C9J1D1_HUMAN,6F9O_A,7e-21,142.26,105.89,14.26,104.90
tr|C9J2L7|C9J2L7_HUMAN,4V2A_A,0.00097,41.99,NaN,NaN,NaN
tr|C9J2Z5|C9J2Z5_HUMAN,6OCN_A,1.6e-09,75.53,65.33,7.97,64.86
tr|C9J4C4|C9J4C4_HUMAN,6ULG_L,1.7e-47,325.8,324.97,0.84,324.96
tr|C9J5A4|C9J5A4_HUMAN,4BVL_B,1.7,36.93,NaN,NaN,NaN
tr|C9J7X6|C9J7X6_HUMAN,5IJN_Y,29.0,37.99,NaN,NaN,NaN
tr|C9J877|C9J877_HUMAN,4F9L_B,2.6e-16,91.84,56.20,5.59,55.96
tr|C9J915|C9J915_HUMAN,3V69_A,3.7e-09,70.5,70.50,0.00,70.50
tr|C9JCC0|C9JCC0_HUMAN,6AO5_A,1.1e-33,199.82,151.09,10.51,150.74
tr|C9JDW1|C9JDW1_HUMAN,4XUU_C,9.9,27.63,NaN,NaN,NaN
tr|C9JDX0|C9JDX0_HUMAN,6Y7C_j,210.0,21.82,NaN,NaN,NaN
tr|C9JG98|C9JG98_HUMAN,6GKM_A,1.4e-42,318.68,117.71,33.61,114.54
tr|C9JGF3|C9JGF3_HUMAN,6QVM_A,1.1,27.25,NaN,NaN,NaN
tr|C9JGL9|C9JGL9_HUMAN,3TUO_A,4.9e-33,201.39,193.53,7.86,193.37
tr|C9JI91|C9JI91_HUMAN,6QAJ_B,3.6e-25,174.45,101.65,36.90,95.09
tr|C9JKA9|C9JKA9_HUMAN,7DL2_D,0.0065,72.14,NaN,NaN,NaN
tr|C9JP59|C9JP59_HUMAN,4OAV_B,0.00034,48.02,NaN,NaN,NaN
tr|C9JRX8|C9JRX8_HUMAN,7V2H_p,1.4e-09,76.43,64.69,6.13,64.39
tr|C9JSA6|C9JSA6_HUMAN,7MQA_SW,0.00012,51.82,47.72,0.00,47.72
tr|C9JTR0|C9JTR0_HUMAN,4NFU_A,6.6,29.65,NaN,NaN,NaN
tr|C9JTV2|C9JTV2_HUMAN,7K58_E,0.81,36.84,NaN,NaN,NaN
tr|C9JUH0|C9JUH0_HUMAN,5ZB9_A,330.0,18.47,NaN,NaN,NaN
tr|C9JUM4|C9JUM4_HUMAN,5B4X_B,3.5,29.64,NaN,NaN,NaN
tr|C9JWH0|C9JWH0_HUMAN,4NN2_B,4e-06,49.6,49.60,0.00,49.60
tr|C9JYJ8|C9JYJ8_HUMAN,6QNX_C,4.5e-26,223.53,77.69,31.86,72.10
tr|C9JYP7|C9JYP7_HUMAN,2O61_A,4.7e-21,146.82,129.79,6.79,129.62
tr|C9JZG1|C9JZG1_HUMAN,6ZP4_B,4.5e-43,309.65,178.75,87.36,153.61
tr|D3DR41|D3DR41_HUMAN,6SJV_A,100.0,22.31,NaN,NaN,NaN
tr|D6R911|D6R911_HUMAN,3PMQ_A,110.0,24.39,NaN,NaN,NaN
tr|D6RA56|D6RA56_HUMAN,7V2H_N,0.00049,44.67,NaN,NaN,NaN
tr|D6RAA3|D6RAA3_HUMAN,5H78_B,0.00043,47.48,46.82,0.00,46.82
tr|D6RAD9|D6RAD9_HUMAN,5J34_C,57.0,22.36,NaN,NaN,NaN
tr|D6RB50|D6RB50_HUMAN,4XXV_A,51.0,23.41,NaN,NaN,NaN
tr|D6RCE4|D6RCE4_HUMAN,4AK1_A,5.6e-15,133.86,77.44,16.99,75.88
tr|D6RCR8|D6RCR8_HUMAN,7LEP_G,6.2e-17,112.88,97.07,8.11,96.73
tr|D6RD26|D6RD26_HUMAN,6NFW_A,26.0,27.18,NaN,NaN,NaN
tr|D6RFJ4|D6RFJ4_HUMAN,6C14_C,0.27,40.5,NaN,NaN,NaN
tr|D6RGG7|D6RGG7_HUMAN,1OOE_B,1.6e-07,62.29,62.29,0.00,62.29
tr|D6RIW8|D6RIW8_HUMAN,7A5P_p,1e-59,423.95,75.26,31.00,73.36
tr|E5RFP2|E5RFP2_HUMAN,2MKI_A,3.6e-23,143.57,69.12,16.58,67.67
tr|E5RFX8|E5RFX8_HUMAN,7KPV_B,4.8e-21,142.67,93.99,23.30,91.17
tr|E5RGC5|E5RGC5_HUMAN,7NKY_Z,160.0,26.17,NaN,NaN,NaN
tr|E5RGV1|E5RGV1_HUMAN,4CYL_A,210.0,24.83,NaN,NaN,NaN
tr|E5RH53|E5RH53_HUMAN,7CC7_A,1.1e-08,68.3,68.30,0.00,68.30
tr|E5RHB3|E5RHB3_HUMAN,7RRO_I2,0.21,43.54,NaN,NaN,NaN
tr|E5RHM3|E5RHM3_HUMAN,5ZB2_B,1.5e-05,42.19,NaN,NaN,NaN
tr|E5RI90|E5RI90_HUMAN,1R9D_B,100.0,29.53,NaN,NaN,NaN
tr|E5RIF8|E5RIF8_HUMAN,5FW5_A,3.1e-13,81.87,64.89,8.12,64.39
tr|E5RIP0|E5RIP0_HUMAN,6LO8_B,120.0,24.64,NaN,NaN,NaN
tr|E5RJT3|E5RJT3_HUMAN,7CYM_B,1.2e-11,84.81,65.27,8.91,64.69
tr|E7EMH2|E7EMH2_HUMAN,2ARH_A,110.0,25.97,NaN,NaN,NaN
tr|E7EMS9|E7EMS9_HUMAN,7DVQ_V,120.0,31.36,NaN,NaN,NaN
tr|E7EMW5|E7EMW5_HUMAN,2RUH_A,2.4e-17,123.13,82.40,17.28,80.67
tr|E7EP32|E7EP32_HUMAN,7F4F_B,2.1e-41,250.7,168.79,14.88,168.18
tr|E7EQ18|E7EQ18_HUMAN,4Q2S_A,120.0,22.91,NaN,NaN,NaN
tr|E7EV10|E7EV10_HUMAN,7AOA_A,2.9e-138,1036.73,149.72,214.59,107.17
tr|E7EW89|E7EW89_HUMAN,6ID1_q,2.5e-12,94.89,69.48,15.34,67.94
tr|E7EX99|E7EX99_HUMAN,6BSD_A,2.5e-09,77.86,77.86,0.00,77.86
tr|E9PDB7|E9PDB7_HUMAN,4JOD_A,2e-32,228.99,198.35,11.45,198.03
tr|E9PJQ7|E9PJQ7_HUMAN,2NDJ_A,0.037,27.71,NaN,NaN,NaN
tr|E9PJT3|E9PJT3_HUMAN,7DVQ_2,5.9e-50,393.48,242.27,151.21,189.29
tr|E9PL15|E9PL15_HUMAN,6TNZ_D,1.2e-06,53.53,53.53,0.00,53.53
tr|E9PLK2|E9PLK2_HUMAN,7KZN_E,4.7e-17,139.93,137.50,2.63,137.47
tr|E9PMW3|E9PMW3_HUMAN,4HSU_A,47.0,30.08,NaN,NaN,NaN
tr|E9PMY4|E9PMY4_HUMAN,6MTC_v,6.5e-16,121.31,102.34,18.97,100.57
tr|E9PNA0|E9PNA0_HUMAN,4IAO_B,2.1e-21,153.92,99.19,20.93,97.22
tr|E9PNC8|E9PNC8_HUMAN,5JPO_E,0.001,35.77,NaN,NaN,NaN
tr|E9PQQ2|E9PQQ2_HUMAN,6ID1_L,9.1e-24,214.21,124.49,44.46,116.28
tr|E9PQT9|E9PQT9_HUMAN,2XKX_B,7.4e-17,118.2,85.46,17.50,83.69
tr|E9PRB0|E9PRB0_HUMAN,4L8N_A,7.2e-05,56.34,NaN,NaN,NaN
tr|E9PRY0|E9PRY0_HUMAN,6ZP4_M,0.00081,46.47,NaN,NaN,NaN
tr|E9PS57|E9PS57_HUMAN,4OR9_A,460.0,27.23,NaN,NaN,NaN
tr|F2Z2W5|F2Z2W5_HUMAN,6KKN_A,170.0,23.38,NaN,NaN,NaN
tr|F5GX87|F5GX87_HUMAN,5ZLG_A,1e-12,94.36,92.58,1.45,92.57
tr|F5GYU9|F5GYU9_HUMAN,6UUR_C,8.6,28.7,NaN,NaN,NaN
tr|F5GYY1|F5GYY1_HUMAN,7O4J_0,4e-11,99.69,76.85,13.42,75.68
tr|F5GZW1|F5GZW1_HUMAN,6QJA_B,1.4e-18,121.97,121.97,0.00,121.97
tr|F5H024|F5H024_HUMAN,5WJC_A,0.26,30.24,NaN,NaN,NaN
tr|F5H026|F5H026_HUMAN,7D3F_D,23.0,32.88,NaN,NaN,NaN
tr|F5H0F1|F5H0F1_HUMAN,7MFD_A,63.0,26.45,NaN,NaN,NaN
tr|F5H2L1|F5H2L1_HUMAN,6V55_A,1.2e-23,177.16,74.13,21.62,71.73
tr|F5H467|F5H467_HUMAN,6Z1S_A,7.1,25.88,NaN,NaN,NaN
tr|F5H4H1|F5H4H1_HUMAN,3B0U_Y,150.0,21.74,NaN,NaN,NaN
tr|F5H765|F5H765_HUMAN,4KTY_A,150.0,25.29,NaN,NaN,NaN
tr|F5H7L7|F5H7L7_HUMAN,5HJQ_A,1.4e-06,59.93,59.87,0.08,59.87
tr|F6UGA0|F6UGA0_HUMAN,1DP7_P,4.4e-07,51.01,51.01,0.00,51.01
tr|F6V115|F6V115_HUMAN,3HMX_B,11.0,23.02,NaN,NaN,NaN
tr|F6VFW0|F6VFW0_HUMAN,6N8S_A,3.3e-31,254.37,91.74,17.29,90.80
tr|F6W5V1|F6W5V1_HUMAN,6ICZ_x,82.0,27.47,NaN,NaN,NaN
tr|F6XBY7|F6XBY7_HUMAN,6B3B_A,0.00021,62.37,56.74,0.00,56.74
tr|F8VR76|F8VR76_HUMAN,2PSQ_A,140.0,19.18,NaN,NaN,NaN
tr|F8VS91|F8VS91_HUMAN,7NH5_A,9.5e-18,117.23,79.27,27.39,74.95
tr|F8VUB9|F8VUB9_HUMAN,1FDV_C,0.00036,47.06,NaN,NaN,NaN
tr|F8VYZ9|F8VYZ9_HUMAN,1M0F_4,110.0,23.65,NaN,NaN,NaN
tr|F8W050|F8W050_HUMAN,4N78_B,1.3e-66,518.51,518.51,0.00,518.51
tr|F8W0V8|F8W0V8_HUMAN,4OR9_A,5.7e-08,70.03,60.02,5.63,59.76
tr|F8W1D1|F8W1D1_HUMAN,6FG9_B,110.0,29.46,NaN,NaN,NaN
tr|F8W8F7|F8W8F7_HUMAN,7D76_R,1.2e-82,567.17,143.37,61.35,137.18
tr|F8WBC1|F8WBC1_HUMAN,6N7R_I,0.011,38.84,NaN,NaN,NaN
tr|F8WBD3|F8WBD3_HUMAN,6YBU_K,17.0,24.54,NaN,NaN,NaN
tr|F8WBM3|F8WBM3_HUMAN,2BRF_A,3.2e-06,48.17,48.17,0.00,48.17
tr|F8WC80|F8WC80_HUMAN,5ESH_A,0.00061,45.66,NaN,NaN,NaN
tr|F8WCE2|F8WCE2_HUMAN,7QWS_O,11.0,30.98,NaN,NaN,NaN
tr|F8WCG2|F8WCG2_HUMAN,7JZV_B,9.8e-05,38.24,NaN,NaN,NaN
tr|F8WCH7|F8WCH7_HUMAN,6OJ1_A,10.0,28.28,NaN,NaN,NaN
tr|F8WCI9|F8WCI9_HUMAN,7OKY_O,1.7e-16,116.34,116.34,0.00,116.34
tr|F8WCN1|F8WCN1_HUMAN,5F2S_D,1.7e-96,648.07,377.39,152.42,343.01
tr|F8WCP2|F8WCP2_HUMAN,6KVG_A,16.0,26.6,NaN,NaN,NaN
tr|F8WCQ3|F8WCQ3_HUMAN,6R5K_O,5.6e-22,178.3,134.56,9.94,134.20
tr|F8WDI8|F8WDI8_HUMAN,7EGB_1,120.0,23.11,NaN,NaN,NaN
tr|F8WDQ4|F8WDQ4_HUMAN,1A73_B,51.0,21.45,NaN,NaN,NaN
tr|F8WE79|F8WE79_HUMAN,5X6U_E,24.0,20.94,NaN,NaN,NaN
tr|F8WEQ3|F8WEQ3_HUMAN,3E56_A,6.6,23.01,NaN,NaN,NaN
tr|F8WEY1|F8WEY1_HUMAN,7ESX_B,1100.0,21.39,NaN,NaN,NaN
tr|F8WF35|F8WF35_HUMAN,5JDK_A,57.0,25.28,NaN,NaN,NaN
tr|F8WF93|F8WF93_HUMAN,6YXY_At,94.0,23.7,NaN,NaN,NaN
tr|F8WFA3|F8WFA3_HUMAN,2DK6_A,0.049,28.18,NaN,NaN,NaN
tr|G3V1R2|G3V1R2_HUMAN,2VN8_A,3.6e-18,124.91,74.62,8.02,74.22
tr|G3V245|G3V245_HUMAN,2J3S_B,1.1,30.4,NaN,NaN,NaN
tr|G3V2L2|G3V2L2_HUMAN,6UX2_A,7.4e-08,73.23,63.04,6.45,62.72
tr|G3V380|G3V380_HUMAN,6VEC_g,1.3e-06,59.64,55.37,4.27,55.21
tr|G3V3S8|G3V3S8_HUMAN,1L2W_I,82.0,21.41,NaN,NaN,NaN
tr|G3V4D1|G3V4D1_HUMAN,6YWD_C,0.57,27.83,NaN,NaN,NaN
tr|G5E9C2|G5E9C2_HUMAN,1K3Z_D,2.6e-27,157.61,94.90,16.37,93.48
tr|H0Y2X3|H0Y2X3_HUMAN,4Z2C_B,140.0,22.19,NaN,NaN,NaN
tr|H0Y590|H0Y590_HUMAN,2WAC_A,0.57,32.75,NaN,NaN,NaN
tr|H0Y5A9|H0Y5A9_HUMAN,4OVE_A,8.2e-13,104.2,88.61,9.20,88.13
tr|H0Y5C6|H0Y5C6_HUMAN,2J3S_B,2.6e-30,187.58,83.42,34.18,77.92
tr|H0Y5D0|H0Y5D0_HUMAN,5IJN_Y,1.9,42.84,NaN,NaN,NaN
tr|H0Y5L4|H0Y5L4_HUMAN,2IS6_B,18.0,33.95,NaN,NaN,NaN
tr|H0Y7Y3|H0Y7Y3_HUMAN,3V69_A,7.6e-05,69.83,NaN,NaN,NaN
tr|H0Y8P3|H0Y8P3_HUMAN,2JTN_A,0.0032,48.94,NaN,NaN,NaN
tr|H0Y936|H0Y936_HUMAN,7QE7_U,0.46,34.51,NaN,NaN,NaN
tr|H0Y9L4|H0Y9L4_HUMAN,6LTJ_Q,0.018,48.95,NaN,NaN,NaN
tr|H0YAH7|H0YAH7_HUMAN,3TBI_A,390.0,23.58,NaN,NaN,NaN
tr|H0YAI7|H0YAI7_HUMAN,7VPK_A,3.1e-23,183.07,148.77,35.38,144.35
tr|H0YAP3|H0YAP3_HUMAN,3VMN_A,55.0,30.55,NaN,NaN,NaN
tr|H0YAQ2|H0YAQ2_HUMAN,6DHS_B,1.8e-05,46.48,NaN,NaN,NaN
tr|H0YB32|H0YB32_HUMAN,1KZ7_A,37.0,22.32,NaN,NaN,NaN
tr|H0YBK5|H0YBK5_HUMAN,6GF6_B,3.9e-08,85.8,85.80,0.00,85.80
tr|H0YBT7|H0YBT7_HUMAN,5D5V_D,5e-18,111.75,96.89,9.89,96.36
tr|H0YBU4|H0YBU4_HUMAN,1R18_A,0.0023,40.98,NaN,NaN,NaN
tr|H0YC80|H0YC80_HUMAN,2FC6_A,5.1,23.48,NaN,NaN,NaN
tr|H0YCD2|H0YCD2_HUMAN,3IKM_D,3.2e-11,99.84,99.84,0.00,99.84
tr|H0YCZ8|H0YCZ8_HUMAN,3SKQ_A,27.0,26.18,NaN,NaN,NaN
tr|H0YD00|H0YD00_HUMAN,5DV7_C,0.00012,54.5,NaN,NaN,NaN
tr|H0YDN5|H0YDN5_HUMAN,7YXX_A,0.0033,59.11,NaN,NaN,NaN
tr|H0YE68|H0YE68_HUMAN,7ENC_a,1000.0,24.6,NaN,NaN,NaN
tr|H0YED6|H0YED6_HUMAN,5YA2_B,180.0,26.51,NaN,NaN,NaN
tr|H0YEW9|H0YEW9_HUMAN,3LQC_A,2.4e-30,198.87,195.59,2.92,195.57
tr|H0YEZ1|H0YEZ1_HUMAN,6Z11_H,0.011,44.27,NaN,NaN,NaN
tr|H0YF15|H0YF15_HUMAN,5ID3_A,130.0,21.65,NaN,NaN,NaN
tr|H0YFK7|H0YFK7_HUMAN,2YGQ_A,1.2e-13,94.94,65.11,9.65,64.48
tr|H0YFP7|H0YFP7_HUMAN,2Z15_C,50.0,20.81,NaN,NaN,NaN
tr|H0YFZ8|H0YFZ8_HUMAN,6L30_A,12.0,32.12,NaN,NaN,NaN
tr|H0YGU5|H0YGU5_HUMAN,2H8R_A,14.0,26.62,NaN,NaN,NaN
tr|H0YHG9|H0YHG9_HUMAN,5D3A_B,6.3e-09,68.41,68.06,0.35,68.06
tr|H0YHY1|H0YHY1_HUMAN,3KCU_C,60.0,27.08,NaN,NaN,NaN
tr|H0YI74|H0YI74_HUMAN,6PW5_D,8.6e-15,126.56,89.86,12.66,88.92
tr|H0YIY5|H0YIY5_HUMAN,6E2H_F,4.4e-07,64.09,55.82,5.19,55.59
tr|H0YJ19|H0YJ19_HUMAN,6TXQ_AAA,8.7e-14,97.9,74.85,12.93,73.80
tr|H0YJ53|H0YJ53_HUMAN,7ONU_F,57.0,25.55,NaN,NaN,NaN
tr|H0YJ71|H0YJ71_HUMAN,4B4O_C,3.8e-17,113.35,90.51,13.19,89.64
tr|H0YK11|H0YK11_HUMAN,6FYY_m,1e-28,177.09,92.54,33.83,87.65
tr|H0YK18|H0YK18_HUMAN,3FM6_A,200.0,21.7,NaN,NaN,NaN
tr|H0YKL0|H0YKL0_HUMAN,5IJN_Y,51.0,32.0,NaN,NaN,NaN
tr|H0YL10|H0YL10_HUMAN,4I0K_A,9.5e-14,88.02,61.71,4.42,61.56
tr|H0YL29|H0YL29_HUMAN,6FYY_i,64.0,22.95,NaN,NaN,NaN
tr|H0YLX8|H0YLX8_HUMAN,6IKO_A,1.8e-20,147.02,128.74,9.57,128.38
tr|H0YMC6|H0YMC6_HUMAN,7PUA_F5,150.0,28.09,NaN,NaN,NaN
tr|H0YMD4|H0YMD4_HUMAN,5FIY_D,0.49,36.63,NaN,NaN,NaN
tr|H0YMG5|H0YMG5_HUMAN,1DCE_A,9.2e-14,113.99,113.99,0.00,113.99
tr|H0YMK1|H0YMK1_HUMAN,2A2A_B,1.7e-08,62.24,58.10,5.53,57.83
tr|H0YMZ8|H0YMZ8_HUMAN,7D3F_D,3.5e-38,266.79,256.23,10.56,256.01
tr|H0YN61|H0YN61_HUMAN,6HFG_B,7.3,23.69,NaN,NaN,NaN
tr|H0YNN2|H0YNN2_HUMAN,7KEK_E,480.0,23.71,NaN,NaN,NaN
tr|H3BM83|H3BM83_HUMAN,2XMS_A,3.1e-08,60.89,52.28,4.89,52.05
tr|H3BMM3|H3BMM3_HUMAN,5IED_A,1.1e-13,117.09,106.34,6.89,106.11
tr|H3BNC1|H3BNC1_HUMAN,7DVQ_4,0.0042,42.8,NaN,NaN,NaN
tr|H3BNY7|H3BNY7_HUMAN,1LS6_A,8.3e-13,79.12,59.03,6.90,58.66
tr|H3BPR6|H3BPR6_HUMAN,6Z7N_S,100.0,22.37,NaN,NaN,NaN
tr|H3BQZ8|H3BQZ8_HUMAN,3PS9_A,21.0,29.2,NaN,NaN,NaN
tr|H3BRQ0|H3BRQ0_HUMAN,1QZU_D,7.5e-31,188.54,145.11,19.25,143.85
tr|H3BSQ2|H3BSQ2_HUMAN,2DEN_A,3.9e-06,59.63,54.95,4.69,54.74
tr|H3BTA9|H3BTA9_HUMAN,5TUB_B,7e-17,125.12,114.29,7.61,114.04
tr|H3BTS4|H3BTS4_HUMAN,5X8T_0,7.6,25.54,NaN,NaN,NaN
tr|H3BVE7|H3BVE7_HUMAN,3DAD_A,1.5e-22,154.14,142.87,11.27,142.42
tr|H7BY95|H7BY95_HUMAN,7DWO_B,20.0,22.79,NaN,NaN,NaN
tr|H7BZ78|H7BZ78_HUMAN,3GHG_J,190.0,29.56,NaN,NaN,NaN
tr|H7BZ81|H7BZ81_HUMAN,4DGK_A,4.5e-13,108.45,108.45,0.00,108.45
tr|H7BZ91|H7BZ91_HUMAN,5DGO_A,1.4e-16,127.59,93.15,15.64,92.03
tr|H7BZC7|H7BZC7_HUMAN,6CW1_B,2.6e-27,180.7,95.20,33.14,90.41
tr|H7C0A4|H7C0A4_HUMAN,3N89_B,6.4e-21,157.34,80.56,27.55,77.22
tr|H7C1D5|H7C1D5_HUMAN,5NV8_A,55.0,29.62,NaN,NaN,NaN
tr|H7C1I8|H7C1I8_HUMAN,6CFW_E,76.0,24.61,NaN,NaN,NaN
tr|H7C1K5|H7C1K5_HUMAN,4XOI_D,1.1e-36,243.11,240.13,4.21,240.10
tr|H7C1P2|H7C1P2_HUMAN,5DSE_C,2e-08,81.07,81.07,0.00,81.07
tr|H7C2F4|H7C2F4_HUMAN,4WNH_A,0.022,37.67,NaN,NaN,NaN
tr|H7C2M7|H7C2M7_HUMAN,3C2G_A,41.0,32.72,NaN,NaN,NaN
tr|H7C3K8|H7C3K8_HUMAN,5JCP_A,1.3e-10,88.47,69.54,8.34,69.06
tr|H7C474|H7C474_HUMAN,2L6M_A,110.0,25.42,NaN,NaN,NaN
tr|H7C4D4|H7C4D4_HUMAN,5OGS_A,170.0,24.39,NaN,NaN,NaN
tr|H7C4N8|H7C4N8_HUMAN,6BXJ_A,5.2e-20,137.5,111.05,22.48,108.39
tr|H7C528|H7C528_HUMAN,7DJT_E,0.22,41.11,NaN,NaN,NaN
tr|H7C5G0|H7C5G0_HUMAN,3J8G_X,1.4e-06,65.09,65.09,0.00,65.09
tr|I3L1D1|I3L1D1_HUMAN,5E6U_A,62.0,23.03,NaN,NaN,NaN
tr|I3L233|I3L233_HUMAN,5C3L_A,320.0,29.5,NaN,NaN,NaN
tr|I3L378|I3L378_HUMAN,3JR1_A,3.8e-13,89.3,74.12,10.57,73.38
tr|I3L4B0|I3L4B0_HUMAN,6ZYA_A,2.8e-13,95.87,83.96,16.84,82.07
tr|I3L4N0|I3L4N0_HUMAN,6A70_B,0.0052,46.17,NaN,NaN,NaN
tr|I7HFW6|I7HFW6_HUMAN,6IX5_B,1.3e-12,97.34,74.93,7.73,74.54
tr|J3KPU9|J3KPU9_HUMAN,6QNX_C,1.4e-09,100.84,57.29,10.09,56.50
tr|J3KR13|J3KR13_HUMAN,5JKA_B,2.9e-57,365.32,291.34,84.53,273.34
tr|J3KRC5|J3KRC5_HUMAN,5X89_A,3.3e-08,80.13,67.75,5.65,67.52
tr|J3KRQ9|J3KRQ9_HUMAN,6YWE_D,110.0,22.29,NaN,NaN,NaN
tr|J3KRX0|J3KRX0_HUMAN,4AKM_B,6.5e-07,60.41,60.27,0.14,60.27
tr|J3KRY5|J3KRY5_HUMAN,1XK5_A,230.0,19.12,NaN,NaN,NaN
tr|J3KSA6|J3KSA6_HUMAN,4GZC_A,2.9e-13,84.24,68.81,9.44,68.17
