fasta_id,best_hit_id
tr|A0A6Q8PH91|A0A6Q8PH91_HUMAN,6LH4_D
tr|A0A7D6VLH9|A0A7D6VLH9_HUMAN,3QCW_A
tr|A0A7I2V2M7|A0A7I2V2M7_HUMAN,6WQK_B
tr|A0A7I2V352|A0A7I2V352_HUMAN,6IGV_A
tr|A0A7I2V404|A0A7I2V404_HUMAN,4ITJ_B
tr|A0A7I2V429|A0A7I2V429_HUMAN,7ASE_E
tr|A0A7I2V4B8|A0A7I2V4B8_HUMAN,1MQS_A
tr|A0A7I2V5R8|A0A7I2V5R8_HUMAN,4N8D_B
tr|A0A7P0TA02|A0A7P0TA02_HUMAN,3CP8_C
tr|A0A7P0TAD2|A0A7P0TAD2_HUMAN,6L87_A
tr|A0A7P0TAF5|A0A7P0TAF5_HUMAN,7AWM_A
tr|A0A7P0TAT1|A0A7P0TAT1_HUMAN,6VRK_A
tr|A0A7P0TAZ2|A0A7P0TAZ2_HUMAN,4LVF_B
tr|A0A7P0TAZ6|A0A7P0TAZ6_HUMAN,3IJ2_B
tr|A0A7P0TBC1|A0A7P0TBC1_HUMAN,3CP8_C
tr|A0A804HJC8|A0A804HJC8_HUMAN,4I43_B
tr|A0A804HKA3|A0A804HKA3_HUMAN,6Q0X_D
tr|A0A804HKA4|A0A804HKA4_HUMAN,7D73_D
tr|A0A804HL44|A0A804HL44_HUMAN,6Q0X_D
tr|A0A8I5KQ33|A0A8I5KQ33_HUMAN,7MFD_A
tr|A0A8I5KRC7|A0A8I5KRC7_HUMAN,6ZNL_Z
tr|A0A8I5KTE5|A0A8I5KTE5_HUMAN,5TBY_A
tr|A0A8I5KV41|A0A8I5KV41_HUMAN,6WCQ_C
tr|A0A8I5KX44|A0A8I5KX44_HUMAN,6QK7_A
tr|A0A8I5KX76|A0A8I5KX76_HUMAN,6IRE_B
tr|A0A8I5KXL4|A0A8I5KXL4_HUMAN,1T77_B
tr|A0A8I5KXP3|A0A8I5KXP3_HUMAN,7EGH_B
tr|A0A8I5KY62|A0A8I5KY62_HUMAN,6S7T_H
tr|A0A8I5QJP8|A0A8I5QJP8_HUMAN,7M0X_B
tr|A0A8Q3WKB5|A0A8Q3WKB5_HUMAN,7BFP_C
tr|A0A8Q3WL53|A0A8Q3WL53_HUMAN,7KZT_S
tr|A0A8Q3WLX3|A0A8Q3WLX3_HUMAN,6HG4_B
tr|A0A8Q3WMB8|A0A8Q3WMB8_HUMAN,7KZQ_E
tr|A0A8V8TKS9|A0A8V8TKS9_HUMAN,5MZV_C
tr|A0A8V8TKX2|A0A8V8TKX2_HUMAN,6GKM_A
tr|A0A8V8TM98|A0A8V8TM98_HUMAN,7QDR_B
tr|A0A8V8TMF3|A0A8V8TMF3_HUMAN,6QNX_C
tr|A0A8V8TMX5|A0A8V8TMX5_HUMAN,5UKI_A
tr|A0A8V8TNK9|A0A8V8TNK9_HUMAN,7QDR_B
tr|A0A8V8TNS2|A0A8V8TNS2_HUMAN,6X6C_F
tr|A0A8V8TNV8|A0A8V8TNV8_HUMAN,6X6C_F
tr|A0A8V8TPE0|A0A8V8TPE0_HUMAN,7CQ5_D
tr|A0A8V8TQ42|A0A8V8TQ42_HUMAN,6X4T_A
tr|A0A8V8TQJ8|A0A8V8TQJ8_HUMAN,4Y93_A
tr|A0A994J595|A0A994J595_HUMAN,6JPA_F
tr|A0A994J5M2|A0A994J5M2_HUMAN,2CJS_C
tr|A0A994J6N1|A0A994J6N1_HUMAN,6LTH_R
tr|A0A994J7Q7|A0A994J7Q7_HUMAN,2D68_B
tr|A0A9L9PXG5|A0A9L9PXG5_HUMAN,7EPC_B
tr|A0A9L9PXL6|A0A9L9PXL6_HUMAN,4P17_B
tr|A8K0A6|A8K0A6_HUMAN,7SBN_A
tr|B0QZ26|B0QZ26_HUMAN,6YTL_U
tr|B0QZ72|B0QZ72_HUMAN,5XFO_A
tr|B1AHC5|B1AHC5_HUMAN,6RYU_W
tr|B2REA5|B2REA5_HUMAN,3DAL_A
tr|B3KQ30|B3KQ30_HUMAN,4EB7_C
tr|B4DEY6|B4DEY6_HUMAN,2JTN_A
tr|B4DJ94|B4DJ94_HUMAN,7KYA_A
tr|B4DRP8|B4DRP8_HUMAN,6QNX_C
tr|B4DX41|B4DX41_HUMAN,3ZDU_A
tr|B4DYM6|B4DYM6_HUMAN,6J8Y_A
tr|B5MCC0|B5MCC0_HUMAN,6R3Y_A
tr|B8YG18|B8YG18_HUMAN,5J11_B
tr|B8ZZF6|B8ZZF6_HUMAN,6WRR_A
tr|C9IZE0|C9IZE0_HUMAN,6QAJ_B
tr|C9J4P8|C9J4P8_HUMAN,4LAX_A
tr|C9J660|C9J660_HUMAN,2Q17_C
tr|C9J7Q4|C9J7Q4_HUMAN,4CCY_A
tr|C9J7Z1|C9J7Z1_HUMAN,4Z86_A
tr|C9JAB0|C9JAB0_HUMAN,5C5B_A
tr|C9JBE7|C9JBE7_HUMAN,6ND4_Q
tr|C9JCE0|C9JCE0_HUMAN,4OGR_G
tr|C9JCK3|C9JCK3_HUMAN,6WCQ_C
tr|C9JDG6|C9JDG6_HUMAN,7EG4_B
tr|C9JDX6|C9JDX6_HUMAN,6U3S_A
tr|C9JG87|C9JG87_HUMAN,7OF0_7
tr|C9JI88|C9JI88_HUMAN,3OGL_D
tr|C9JJN7|C9JJN7_HUMAN,6ZNL_Z
tr|C9JPE5|C9JPE5_HUMAN,6YJJ_A
tr|C9JQF1|C9JQF1_HUMAN,6LTJ_I
tr|C9JTY5|C9JTY5_HUMAN,2JZX_A
tr|C9JTZ5|C9JTZ5_HUMAN,4R7P_D
tr|C9JVK8|C9JVK8_HUMAN,5Z7L_C
tr|C9JZ81|C9JZ81_HUMAN,1JEY_B
tr|C9K0M1|C9K0M1_HUMAN,6HG4_B
tr|D6R9U6|D6R9U6_HUMAN,6WCQ_C
tr|D6R9Y3|D6R9Y3_HUMAN,6TOR_B
tr|D6RAL1|D6RAL1_HUMAN,7L20_w
tr|D6RAQ7|D6RAQ7_HUMAN,4O38_A
tr|D6RBX6|D6RBX6_HUMAN,4YSX_G
tr|D6RCQ9|D6RCQ9_HUMAN,7SUL_D
tr|D6RDL6|D6RDL6_HUMAN,7C83_A
tr|D6RE67|D6RE67_HUMAN,6LU8_R
tr|D6RER6|D6RER6_HUMAN,2AEX_A
tr|D6REY0|D6REY0_HUMAN,7VGX_R
tr|D6RHG4|D6RHG4_HUMAN,5LA7_A
tr|D6RHX2|D6RHX2_HUMAN,6IE1_A
tr|D6RID8|D6RID8_HUMAN,7O4L_6
tr|E5RHJ3|E5RHJ3_HUMAN,7JKQ_B
tr|E5RJ92|E5RJ92_HUMAN,3GA2_A
tr|E7ERK3|E7ERK3_HUMAN,6JPA_F
tr|E9PAR2|E9PAR2_HUMAN,6IAK_F
tr|E9PCC0|E9PCC0_HUMAN,4FR4_B
tr|E9PJY4|E9PJY4_HUMAN,4WZ9_B
tr|E9PKD2|E9PKD2_HUMAN,7VOP_e
tr|E9PLA2|E9PLA2_HUMAN,2ZEJ_B
tr|E9PMW6|E9PMW6_HUMAN,6MBI_A
tr|E9PP77|E9PP77_HUMAN,3RSR_A
tr|E9PPB3|E9PPB3_HUMAN,3M0C_C
tr|E9PQ50|E9PQ50_HUMAN,4QUV_B
tr|E9PQV4|E9PQV4_HUMAN,5TCX_A
tr|E9PRN7|E9PRN7_HUMAN,7A23_T
tr|E9PSD5|E9PSD5_HUMAN,2XCM_E
tr|F2Z2E3|F2Z2E3_HUMAN,5U8U_B
tr|F5GX62|F5GX62_HUMAN,3REG_A
tr|F5GXP7|F5GXP7_HUMAN,5C65_A
tr|F5H1V1|F5H1V1_HUMAN,5CK3_B
tr|F5H256|F5H256_HUMAN,4YKE_B
tr|F5H4F6|F5H4F6_HUMAN,6C9D_A
tr|F5H520|F5H520_HUMAN,4AQS_A
tr|F5H6X6|F5H6X6_HUMAN,5IED_A
tr|F8VP72|F8VP72_HUMAN,5I9E_C
tr|F8VTR6|F8VTR6_HUMAN,4UJ5_C
tr|F8VV53|F8VV53_HUMAN,7STY_A
tr|F8VVE3|F8VVE3_HUMAN,3OPY_A
tr|F8VWV2|F8VWV2_HUMAN,4H8S_C
tr|F8VWV8|F8VWV8_HUMAN,7K0M_H
tr|F8WCZ9|F8WCZ9_HUMAN,2XHI_A
tr|F8WD52|F8WD52_HUMAN,5I2C_A
tr|F8WDI3|F8WDI3_HUMAN,3TW6_D
tr|F8WDK9|F8WDK9_HUMAN,2R03_A
tr|G3V188|G3V188_HUMAN,6VLT_F
tr|G3V1B4|G3V1B4_HUMAN,4JHN_D
tr|G3V2Q3|G3V2Q3_HUMAN,6GZH_B
tr|G3V339|G3V339_HUMAN,5UJJ_A
tr|G3V426|G3V426_HUMAN,5YJZ_A
tr|G3V4H6|G3V4H6_HUMAN,4CGC_C
tr|G3V4T4|G3V4T4_HUMAN,1JSG_A
tr|G3V5W2|G3V5W2_HUMAN,7B00_A
tr|H0Y863|H0Y863_HUMAN,5KKP_A
tr|H0Y8W8|H0Y8W8_HUMAN,2YRU_A
tr|H0Y8Y8|H0Y8Y8_HUMAN,3EAY_A
tr|H0Y993|H0Y993_HUMAN,2JX3_A
tr|H0YGY7|H0YGY7_HUMAN,4GNK_D
tr|H0YIF6|H0YIF6_HUMAN,4IJD_A
tr|H0YJB8|H0YJB8_HUMAN,4L9I_B
tr|H0YLP1|H0YLP1_HUMAN,5JL7_A
tr|H0YM98|H0YM98_HUMAN,6UWZ_E
tr|H0YMU3|H0YMU3_HUMAN,2D1C_B
tr|H0YNB5|H0YNB5_HUMAN,7LCU_A
tr|H0YNT1|H0YNT1_HUMAN,6SC8_A
tr|H3BMM0|H3BMM0_HUMAN,5A4P_A
tr|H3BMP9|H3BMP9_HUMAN,6VP6_A
tr|H3BN34|H3BN34_HUMAN,6B6U_A
tr|H3BNT3|H3BNT3_HUMAN,1R00_A
tr|H3BQ06|H3BQ06_HUMAN,5HJQ_A
tr|H3BRL9|H3BRL9_HUMAN,7RDS_A
tr|H3BRW9|H3BRW9_HUMAN,7JUW_C
tr|H3BTI7|H3BTI7_HUMAN,3ML4_C
tr|H7BZ87|H7BZ87_HUMAN,5FWS_A
tr|H7BZJ1|H7BZJ1_HUMAN,1LW3_A
tr|H7C265|H7C265_HUMAN,6V6Q_A
tr|H7C3S2|H7C3S2_HUMAN,5Y78_A
tr|H7C486|H7C486_HUMAN,7DV5_U
tr|H7C5K3|H7C5K3_HUMAN,7MFD_A
tr|H9KV29|H9KV29_HUMAN,4I2X_F
tr|I3L4Z7|I3L4Z7_HUMAN,5CK3_B
tr|I3NI51|I3NI51_HUMAN,6VY1_g
tr|J3KPI1|J3KPI1_HUMAN,6RM3_LG0
tr|J3KRW5|J3KRW5_HUMAN,5BWA_B
tr|J3KSV1|J3KSV1_HUMAN,4F4O_L
tr|J3QLC2|J3QLC2_HUMAN,7EMF_X
tr|J3QLJ8|J3QLJ8_HUMAN,1FDV_C
tr|J3QLM6|J3QLM6_HUMAN,5X89_A
tr|J3QLP1|J3QLP1_HUMAN,6SCJ_A
tr|J3QQV5|J3QQV5_HUMAN,7DVQ_4
tr|J3QRC3|J3QRC3_HUMAN,5O7O_C
tr|J3QSC0|J3QSC0_HUMAN,2HRQ_D
tr|J3QT28|J3QT28_HUMAN,5JUL_B
tr|K7EJW3|K7EJW3_HUMAN,1OQA_A
tr|K7EL04|K7EL04_HUMAN,6JK8_B
tr|K7EMJ1|K7EMJ1_HUMAN,6QNX_C
tr|K7EPA6|K7EPA6_HUMAN,5ZWM_E
tr|K7EPK8|K7EPK8_HUMAN,7RRO_H5
tr|K7EPW7|K7EPW7_HUMAN,7K9T_B
tr|K7EQF8|K7EQF8_HUMAN,7SXO_F
tr|K7ERZ6|K7ERZ6_HUMAN,5ZE3_B
tr|M0QXQ3|M0QXQ3_HUMAN,2K6T_B
tr|M0QYC8|M0QYC8_HUMAN,3T4A_C
tr|M0QYK9|M0QYK9_HUMAN,4IZ5_F
tr|M0R0J1|M0R0J1_HUMAN,4Y93_A
tr|M0R2K4|M0R2K4_HUMAN,3R4D_C
tr|M0R2P9|M0R2P9_HUMAN,3R4D_C
tr|Q2HIZ1|Q2HIZ1_HUMAN,1YO8_A
tr|Q5JUP3|Q5JUP3_HUMAN,2VTG_A
tr|Q5QPQ1|Q5QPQ1_HUMAN,4F21_B
tr|Q5SZX9|Q5SZX9_HUMAN,6QB8_g
tr|Q5T4K4|Q5T4K4_HUMAN,5TSA_A
tr|Q68DM5|Q68DM5_HUMAN,3ZOR_A
tr|Q96DS5|Q96DS5_HUMAN,2RUH_A
tr|R4GMT1|R4GMT1_HUMAN,6QNX_C
tr|R4GN47|R4GN47_HUMAN,6R5K_O
tr|R4GNA5|R4GNA5_HUMAN,5E7P_B
tr|S4R3U1|S4R3U1_HUMAN,5MTV_A
tr|X6R9N0|X6R9N0_HUMAN,6J6X_A
sp|A2A2Y4|FRMD3_HUMAN,6D21_A
sp|A2VEC9|SSPO_HUMAN,7KWO_V
sp|O00339|MATN2_HUMAN,4CN9_B
sp|O00585|CCL21_HUMAN,2L4N_A
sp|O14717|TRDMT_HUMAN,1G55_A
sp|O14787|TNPO2_HUMAN,1QBK_B
sp|O15466|SIA8E_HUMAN,5CXY_A
sp|O15540|FABP7_HUMAN,1MDC_A
sp|O43242|PSMD3_HUMAN,6MSB_V
sp|O43586|PPIP1_HUMAN,4BNE_B
sp|O43674|NDUB5_HUMAN,6ZKQ_W
sp|O43679|LDB2_HUMAN,6TYD_V
sp|O60733|PLPL9_HUMAN,6AUN_B
sp|O60938|KERA_HUMAN,5MX0_B
sp|O75347|TBCA_HUMAN,4CQI_A
sp|O75460|ERN1_HUMAN,6W39_A
sp|O75628|REM1_HUMAN,2G3Y_A
sp|O76027|ANXA9_HUMAN,1M9I_A
sp|O95907|MOT3_HUMAN,7CKO_A
sp|O95988|TCL1B_HUMAN,1JNP_B
sp|O96028|NSD2_HUMAN,7CRO_I
sp|P02748|CO9_HUMAN,7NYD_G
sp|P02795|MT2_HUMAN,4MT2_A
sp|P08686|CP21A_HUMAN,4Y8W_C
sp|P09529|INHBB_HUMAN,5HLY_A
sp|P0C5Z0|H2AB2_HUMAN,6M4G_G
sp|P0DPK4|NT2NC_HUMAN,4XBM_B
sp|P10109|ADX_HUMAN,7ARD_O
sp|P11182|ODB2_HUMAN,6H55_A
sp|P11474|ERR1_HUMAN,7KW7_F
sp|P13378|HXD8_HUMAN,6T90_K
sp|P14923|PLAK_HUMAN,3C2G_A
sp|P15144|AMPN_HUMAN,4FYT_A
sp|P17010|ZFX_HUMAN,6QNX_C
sp|P17658|KCNA6_HUMAN,7EJ1_D
sp|P17661|DESM_HUMAN,3TNU_A
sp|P26196|DDX6_HUMAN,5ANR_B
sp|P29622|KAIN_HUMAN,1JMO_A
sp|P31274|HXC9_HUMAN,6T90_K
sp|P31644|GBRA5_HUMAN,6A96_A
sp|P35462|DRD3_HUMAN,7CMV_R
sp|P35498|SCN1A_HUMAN,6J8E_A
sp|P39900|MMP12_HUMAN,1GXD_A
sp|P40145|ADCY8_HUMAN,6R4P_A
sp|P41182|BCL6_HUMAN,6XMX_E
sp|P42574|CASP3_HUMAN,3J9K_L
sp|P43235|CATK_HUMAN,5Z5O_A
sp|P43686|PRS6B_HUMAN,6MSB_D
sp|P46977|STT3A_HUMAN,6S7T_A
sp|P48378|RFX2_HUMAN,1DP7_P
sp|P48449|LSS_HUMAN,1W6K_A
sp|P51449|RORG_HUMAN,3E00_D
sp|P51684|CCR6_HUMAN,6WWZ_R
sp|P52756|RBM5_HUMAN,7DVQ_4
sp|P56159|GFRA1_HUMAN,4UX8_C
sp|P56597|NDK5_HUMAN,7JTK_i
sp|P57082|TBX4_HUMAN,5BQD_A
sp|P59190|RAB15_HUMAN,7LHW_A
sp|P60842|IF4A1_HUMAN,6QX9_5X
sp|P63172|DYLT1_HUMAN,5VKY_A
sp|P68402|PA1B2_HUMAN,1VYH_I
sp|P79483|DRB3_HUMAN,6PY2_B
sp|Q03252|LMNB2_HUMAN,7D9N_A
sp|Q13099|IFT88_HUMAN,7DHG_C
sp|Q13286|CLN3_HUMAN,6OB7_A
sp|Q13614|MTMR2_HUMAN,1LW3_A
sp|Q13765|NACA_HUMAN,7QWR_t
sp|Q14195|DPYL3_HUMAN,4B90_A
sp|Q14789|GOGB1_HUMAN,6SO3_B
sp|Q14802|FXYD3_HUMAN,2JP3_A
sp|Q15029|U5S1_HUMAN,3JB9_B
sp|Q15406|NR6A1_HUMAN,7KW7_F
sp|Q15485|FCN2_HUMAN,3GHG_H
sp|Q15506|SP17_HUMAN,7MY4_B
sp|Q15788|NCOA1_HUMAN,2PRG_C
sp|Q15942|ZYX_HUMAN,7AM2_Ax
sp|Q16280|CNGA2_HUMAN,7RHS_A
sp|Q2WEN9|CEA16_HUMAN,3R4D_C
sp|Q3SXZ7|TTLL9_HUMAN,4YLS_A
sp|Q49AN0|CRY2_HUMAN,4K0R_A
sp|Q4ZHG4|FNDC1_HUMAN,1ZLG_A
sp|Q5JTV8|TOIP1_HUMAN,4TVS_A
sp|Q5SRE7|PHYD1_HUMAN,3OBZ_A
sp|Q5T440|CAF17_HUMAN,6QE3_A
sp|Q5VWP2|TET5C_HUMAN,6JYJ_C
sp|Q6FHJ7|SFRP4_HUMAN,5XGP_A
sp|Q6JQN1|ACD10_HUMAN,4HR3_A
sp|Q6QHK4|FIGLA_HUMAN,4AYA_B
sp|Q6UXG8|BTNL9_HUMAN,4B3N_A
sp|Q6ZRY4|RBPS2_HUMAN,5YVG_X
sp|Q70CQ1|UBP49_HUMAN,6TBM_Q
sp|Q71SY5|MED25_HUMAN,7EMF_Y
sp|Q7L0X0|TRIL_HUMAN,5HDH_A
sp|Q7LFX5|CHSTF_HUMAN,1NST_A
sp|Q7Z2W4|ZCCHV_HUMAN,3U9G_A
sp|Q7Z7A1|CNTRL_HUMAN,6Z47_G
sp|Q86T96|RN180_HUMAN,6RZZ_s
sp|Q86U90|YRDC_HUMAN,4E1B_A
sp|Q86WR0|CCD25_HUMAN,7AS8_0
sp|Q86YR7|MF2L2_HUMAN,1KZ7_A
sp|Q8IZF6|AGRG4_HUMAN,7D76_R
sp|Q8N884|CGAS_HUMAN,7BUQ_A
sp|Q8TAC2|JOS2_HUMAN,6PGV_A
sp|Q8TAI7|REBL1_HUMAN,3OES_A
sp|Q8TAP4|LMO3_HUMAN,1RUT_X
sp|Q8WXI7|MUC16_HUMAN,1IVZ_A
sp|Q92547|TOPB1_HUMAN,6HM5_A
sp|Q92731|ESR2_HUMAN,7KW7_F
sp|Q93077|H2A1C_HUMAN,7N8N_D
sp|Q96FE7|P3IP1_HUMAN,4DUR_A
sp|Q96LI6|HSFY1_HUMAN,7DCJ_A
sp|Q96PE7|MCEE_HUMAN,6QH4_C
sp|Q96PQ1|SIG12_HUMAN,3J8F_7
sp|Q96RI8|TAAR6_HUMAN,5ZTY_A
sp|Q99884|SC6A7_HUMAN,6VRK_A
sp|Q99941|ATF6B_HUMAN,6IAK_F
sp|Q9BRJ9|MESP1_HUMAN,4AYA_B
sp|Q9BVK8|TM147_HUMAN,6W6L_4
sp|Q9BXV9|GON7_HUMAN,6GWJ_D
sp|Q9BYV8|CEP41_HUMAN,6HIZ_DT
sp|Q9GZX7|AICDA_HUMAN,6WMC_A
sp|Q9H171|ZBP1_HUMAN,2LNB_A
sp|Q9H3H1|MOD5_HUMAN,3EPJ_B
sp|Q9HAW9|UD18_HUMAN,7BV3_B
sp|Q9HB58|SP110_HUMAN,1OQJ_B
sp|Q9HCY8|S10AE_HUMAN,2M0R_B
sp|Q9HD47|MOG1_HUMAN,5YFG_A
sp|Q9NP58|ABCB6_HUMAN,7D7N_B
sp|Q9NPD5|SO1B3_HUMAN,7EEB_L
sp|Q9NPF2|CHSTB_HUMAN,4NDZ_A
sp|Q9NPJ6|MED4_HUMAN,7ENJ_D
sp|Q9NQG6|MID51_HUMAN,4OAG_A
sp|Q9NR83|S2A4R_HUMAN,7DTA_A
sp|Q9NRF2|SH2B1_HUMAN,1V5M_A
sp|Q9NZV1|CRIM1_HUMAN,1SKZ_A
sp|Q9UBN6|TR10D_HUMAN,7RFP_A
sp|Q9UER7|DAXX_HUMAN,4H9N_C
sp|Q9UHJ6|SHPK_HUMAN,5VM1_C
sp|Q9UHP7|CLC2D_HUMAN,5T1D_C
sp|Q9UIF8|BAZ2B_HUMAN,5AGQ_A
sp|Q9UIL4|KIF25_HUMAN,5MM7_K
sp|Q9UK23|NAGPA_HUMAN,6U11_A
sp|Q9ULH7|MRTFB_HUMAN,2YJF_M
sp|Q9ULV1|FZD4_HUMAN,5V56_A
sp|Q9UMF0|ICAM5_HUMAN,3QS9_G
sp|Q9UNW1|MINP1_HUMAN,2GFI_B
sp|Q9UPZ9|CILK1_HUMAN,3N9X_A
sp|Q9Y2V3|RX_HUMAN,6T90_K
sp|Q9Y4R7|TTLL3_HUMAN,5VLQ_B
sp|Q9Y6A2|CP46A_HUMAN,7N3M_AAA
tr|A0A669KA35|A0A669KA35_HUMAN,7LCU_A
sp|A6NNN8|S38A8_HUMAN,7KGV_B
sp|O15375|MOT6_HUMAN,7CKO_A
sp|O95007|OR6B1_HUMAN,7BVQ_B
sp|Q2M1V0|ISX_HUMAN,6T90_K
sp|Q6ZMY3|SPOC1_HUMAN,4BXZ_X
sp|Q8NBV4|PLPP7_HUMAN,6EBU_A
sp|Q8NG68|TTL_HUMAN,5IYZ_F
sp|Q8NHQ8|RASF8_HUMAN,2CS4_A
sp|Q8WZ94|OR5P3_HUMAN,7JOZ_R
sp|Q96SL8|FIZ1_HUMAN,6QNX_C
sp|Q99442|SEC62_HUMAN,7AFT_G
sp|Q9UN66|PCDB8_HUMAN,5SZP_A
sp|Q9UN71|PCDGG_HUMAN,5SZP_A
tr|A0A087X2G1|A0A087X2G1_HUMAN,6QX9_5X
tr|A0A0C4DFW9|A0A0C4DFW9_HUMAN,6XRE_M
tr|A0A0U1RQT7|A0A0U1RQT7_HUMAN,3SV0_A
tr|A0A1W2PSD3|A0A1W2PSD3_HUMAN,6V35_C
tr|A0A3B3IRX2|A0A3B3IRX2_HUMAN,1U73_A
sp|A0A5B6|TVB28_HUMAN,5WTS_A
tr|A0A5K1VW54|A0A5K1VW54_HUMAN,5KB6_B
tr|A0A7P0T8W1|A0A7P0T8W1_HUMAN,7ABV_A
tr|A0A804HHZ2|A0A804HHZ2_HUMAN,6SRH_A
sp|A6NCK2|TR43B_HUMAN,4CFG_B
sp|A6NF34|ANTRL_HUMAN,3N2N_F
sp|A6NKD2|TSPY2_HUMAN,5X7V_C
sp|A8MPS7|YDJC_HUMAN,2I5I_A
tr|B4DP72|B4DP72_HUMAN,4OBX_C
tr|B9A025|B9A025_HUMAN,5ZE3_B
tr|C9J7Z4|C9J7Z4_HUMAN,5X89_A
tr|C9JQV6|C9JQV6_HUMAN,3O65_E
tr|D6R9T3|D6R9T3_HUMAN,5KO9_A
tr|E5RJD8|E5RJD8_HUMAN,4CQI_A
tr|E7EQB3|E7EQB3_HUMAN,3P1Z_D
tr|F5H211|F5H211_HUMAN,3O65_E
tr|F5H442|F5H442_HUMAN,4YC1_B
tr|H0YDX3|H0YDX3_HUMAN,1LW3_A
tr|H0YM90|H0YM90_HUMAN,6JK8_B
tr|H3BRB3|H3BRB3_HUMAN,5MIO_C
tr|H7BXU9|H7BXU9_HUMAN,6V6Q_A
tr|J3KN85|J3KN85_HUMAN,6YXH_A
tr|J3QR65|J3QR65_HUMAN,1LW3_A
tr|K7EMM8|K7EMM8_HUMAN,1VPD_A
sp|P52740|ZN132_HUMAN,6QNX_C
sp|P62502|LCN6_HUMAN,3KQ0_A
sp|P98182|ZN200_HUMAN,6QNX_C
tr|Q5T1J1|Q5T1J1_HUMAN,6DJZ_B
sp|Q6NSJ2|PHLB3_HUMAN,7NH5_A
sp|Q7Z4L0|COX8C_HUMAN,5Z62_M
sp|Q7Z4Y8|AT5L2_HUMAN,6ZA9_S
sp|Q8IV38|ANKY2_HUMAN,5VKQ_C
sp|Q8IZP2|ST134_HUMAN,2IF4_A
sp|Q8NG97|OR2Z1_HUMAN,7BVQ_B
sp|Q8NH54|O56A3_HUMAN,7EXD_R
sp|Q96MC5|MERB1_HUMAN,5SZJ_B
sp|Q9BWT6|MND1_HUMAN,4Y66_C
sp|Q9HCL3|ZFP14_HUMAN,6QNX_C
tr|A0A024R3M2|A0A024R3M2_HUMAN,6GQF_A
tr|A0A024RCV8|A0A024RCV8_HUMAN,1WB9_B
tr|A0A087WZB5|A0A087WZB5_HUMAN,6ANU_f
tr|A0A087X0Z9|A0A087X0Z9_HUMAN,6N13_B
tr|A0A0A0MRG9|A0A0A0MRG9_HUMAN,6X0V_H
tr|A0A0A0MTN9|A0A0A0MTN9_HUMAN,1LQU_B
tr|A0A0J9YYJ1|A0A0J9YYJ1_HUMAN,6H0A_A
tr|A0A0U1RQI9|A0A0U1RQI9_HUMAN,7YXX_A
tr|A0A0U1RQZ9|A0A0U1RQZ9_HUMAN,6LTJ_I
tr|A0A1B0GUY6|A0A1B0GUY6_HUMAN,6QVC_A
tr|A0A1W2PRI7|A0A1W2PRI7_HUMAN,2MBG_A
tr|A0A1W2PS91|A0A1W2PS91_HUMAN,6YOV_K
tr|A0A2Q2TCK2|A0A2Q2TCK2_HUMAN,6OB0_B
tr|A0A2R8Y5N2|A0A2R8Y5N2_HUMAN,7DL2_D
tr|A0A2R8Y5S3|A0A2R8Y5S3_HUMAN,7DL2_D
tr|A0A2R8Y761|A0A2R8Y761_HUMAN,3P5J_B
tr|A0A2R8Y862|A0A2R8Y862_HUMAN,6MPB_A
tr|A0A2R8YGC7|A0A2R8YGC7_HUMAN,5NUG_B
tr|A0A3B3ITX4|A0A3B3ITX4_HUMAN,6ZA9_S
tr|A0A494C128|A0A494C128_HUMAN,7MQA_SA
tr|A0A494C1A4|A0A494C1A4_HUMAN,6NZW_D
tr|A0A494C1H9|A0A494C1H9_HUMAN,6J6U_A
tr|A0A590UJ78|A0A590UJ78_HUMAN,6IUQ_B
tr|A0A590UJS2|A0A590UJS2_HUMAN,6NE6_A
tr|A0A5F9ZHY0|A0A5F9ZHY0_HUMAN,5SZP_A
tr|A0A669KB38|A0A669KB38_HUMAN,7K5B_A
tr|A0A6Q8PF07|A0A6Q8PF07_HUMAN,4PHC_A
tr|A0A6Q8PFE3|A0A6Q8PFE3_HUMAN,7B96_B
tr|A0A6Q8PGG1|A0A6Q8PGG1_HUMAN,5XJA_A
tr|A0A7I2V343|A0A7I2V343_HUMAN,5JHE_A
tr|A0A7I2V410|A0A7I2V410_HUMAN,7V2H_Q
tr|A0A7I2V458|A0A7I2V458_HUMAN,5LC5_O
tr|A0A7I2V4K4|A0A7I2V4K4_HUMAN,2K88_A
tr|A0A7I2V4R4|A0A7I2V4R4_HUMAN,6APL_C
tr|A0A7I2YQL5|A0A7I2YQL5_HUMAN,6QIG_A
tr|A0A7P0T8Y4|A0A7P0T8Y4_HUMAN,5DXF_B
tr|A0A7P0T9B9|A0A7P0T9B9_HUMAN,3VN4_A
tr|A0A804HI70|A0A804HI70_HUMAN,2GMH_A
tr|A0A804HLD4|A0A804HLD4_HUMAN,6UH5_M
tr|A0A8Q3WK70|A0A8Q3WK70_HUMAN,7MQA_NA
tr|A0A994J3Q5|A0A994J3Q5_HUMAN,7K95_B
tr|A8MTF4|A8MTF4_HUMAN,3T6P_A
tr|A8MYJ1|A8MYJ1_HUMAN,4D0N_B
sp|B2RD01|CENP1_HUMAN,1IUF_A
tr|B5MCA4|B5MCA4_HUMAN,7E5N_B
tr|B7ZL48|B7ZL48_HUMAN,4GUA_A
